node, assignment, time2inf, time2death
0,na,-1,0
1,na,-1,0
2,na,40.7263598600995,40.7263598600995
3,na,-1,0
4,na,-1,0
5,na,-1,0
6,na,-1,0
7,na,0,14.437511559243644
8,na,-1,0
9,na,-1,0
10,na,0,2.1624028663951154
11,na,0,2.1725683922305667
12,na,-1,0
13,na,0,40.7263598600995
14,na,-1,0
15,na,-1,0
16,na,-1,0
17,na,0,7.1167039929758396
18,na,40.7263598600995,40.7263598600995
19,na,-1,0
20,na,-1,0
21,na,-1,0
22,na,-1,0
23,na,-1,0
24,na,-1,0
25,na,40.7263598600995,40.7263598600995
26,na,-1,0
27,na,-1,0
28,na,-1,0
29,na,0,0.5472769033870251
30,na,-1,0
31,na,-1,0
32,na,0,7.757961517735157
33,na,-1,0
34,na,-1,0
35,na,40.7263598600995,40.7263598600995
36,na,-1,0
37,na,-1,0
38,na,-1,0
39,na,0,2.745609921709904
40,c,40.7263598600995,40.7263598600995
41,t,40.7263598600995,40.7263598600995
42,t,40.7263598600995,40.7263598600995
43,c,40.7263598600995,40.7263598600995
44,t,40.7263598600995,40.7263598600995
45,t,40.7263598600995,40.7263598600995
46,t,40.7263598600995,40.7263598600995
47,t,40.7263598600995,40.7263598600995
48,c,40.7263598600995,40.7263598600995
49,t,40.7263598600995,40.7263598600995
50,t,40.7263598600995,40.7263598600995
51,t,40.7263598600995,40.7263598600995
52,c,40.7263598600995,40.7263598600995
53,c,40.7263598600995,40.7263598600995
54,t,40.7263598600995,40.7263598600995
55,c,40.7263598600995,40.7263598600995
56,c,40.7263598600995,40.7263598600995
57,c,40.7263598600995,40.7263598600995
58,na,0,2.0249756474794562
59,c,40.7263598600995,40.7263598600995
60,c,40.7263598600995,40.7263598600995
61,t,40.7263598600995,40.7263598600995
62,c,40.7263598600995,40.7263598600995
63,c,40.7263598600995,40.7263598600995
64,t,40.7263598600995,40.7263598600995
65,t,40.7263598600995,40.7263598600995
66,c,40.7263598600995,40.7263598600995
67,t,40.7263598600995,40.7263598600995
68,t,40.7263598600995,40.7263598600995
69,c,40.7263598600995,40.7263598600995
70,c,40.7263598600995,40.7263598600995
71,na,0,6.400133277897236
72,c,40.7263598600995,40.7263598600995
73,c,40.7263598600995,40.7263598600995
74,t,40.7263598600995,40.7263598600995
75,c,40.7263598600995,40.7263598600995
76,t,40.7263598600995,40.7263598600995
77,t,40.7263598600995,40.7263598600995
78,c,40.7263598600995,40.7263598600995
79,c,40.7263598600995,40.7263598600995
80,c,40.7263598600995,40.7263598600995
81,c,40.7263598600995,40.7263598600995
82,c,40.7263598600995,40.7263598600995
83,t,40.7263598600995,40.7263598600995
84,c,40.7263598600995,40.7263598600995
85,c,40.7263598600995,40.7263598600995
86,c,40.7263598600995,40.7263598600995
87,c,40.7263598600995,40.7263598600995
88,t,40.7263598600995,40.7263598600995
89,c,40.7263598600995,40.7263598600995
90,c,40.7263598600995,40.7263598600995
91,t,40.7263598600995,40.7263598600995
92,t,40.7263598600995,40.7263598600995
93,t,40.7263598600995,40.7263598600995
94,t,40.7263598600995,40.7263598600995
95,c,40.7263598600995,40.7263598600995
96,c,40.7263598600995,40.7263598600995
97,t,40.7263598600995,40.7263598600995
98,c,40.7263598600995,40.7263598600995
99,c,40.7263598600995,40.7263598600995
100,t,40.7263598600995,40.7263598600995
101,c,40.7263598600995,40.7263598600995
102,c,40.7263598600995,40.7263598600995
103,c,40.7263598600995,40.7263598600995
104,c,40.7263598600995,40.7263598600995
105,t,40.7263598600995,40.7263598600995
106,t,40.7263598600995,40.7263598600995
107,t,40.7263598600995,40.7263598600995
108,t,40.7263598600995,40.7263598600995
109,c,40.7263598600995,40.7263598600995
110,t,40.7263598600995,40.7263598600995
111,c,40.7263598600995,40.7263598600995
112,t,40.7263598600995,40.7263598600995
113,c,40.7263598600995,40.7263598600995
114,c,40.7263598600995,40.7263598600995
115,c,40.7263598600995,40.7263598600995
116,t,40.7263598600995,40.7263598600995
117,t,40.7263598600995,40.7263598600995
118,t,40.7263598600995,40.7263598600995
119,t,40.7263598600995,40.7263598600995
120,c,40.7263598600995,40.7263598600995
121,t,40.7263598600995,40.7263598600995
122,c,40.7263598600995,40.7263598600995
