node, assignment, time2inf, time2death
0,na,-1,0
1,na,-1,0
2,na,-1,0
3,na,-1,0
4,c,29.013169389276307,29.013169389276307
5,t,29.013169389276307,29.013169389276307
6,c,29.013169389276307,29.013169389276307
7,t,29.013169389276307,29.013169389276307
8,t,29.013169389276307,29.013169389276307
9,c,29.013169389276307,29.013169389276307
10,c,29.013169389276307,29.013169389276307
11,c,29.013169389276307,29.013169389276307
12,t,29.013169389276307,29.013169389276307
13,t,29.013169389276307,29.013169389276307
14,t,29.013169389276307,29.013169389276307
15,t,29.013169389276307,29.013169389276307
16,t,29.013169389276307,29.013169389276307
17,na,-1,0
18,c,29.013169389276307,29.013169389276307
19,c,29.013169389276307,29.013169389276307
20,t,29.013169389276307,29.013169389276307
21,t,29.013169389276307,29.013169389276307
22,c,29.013169389276307,29.013169389276307
23,c,29.013169389276307,29.013169389276307
24,t,29.013169389276307,29.013169389276307
25,t,29.013169389276307,29.013169389276307
26,t,29.013169389276307,29.013169389276307
27,t,29.013169389276307,29.013169389276307
28,t,29.013169389276307,29.013169389276307
29,c,29.013169389276307,29.013169389276307
30,c,29.013169389276307,29.013169389276307
31,c,29.013169389276307,29.013169389276307
32,c,29.013169389276307,29.013169389276307
33,t,29.013169389276307,29.013169389276307
34,t,29.013169389276307,29.013169389276307
35,t,29.013169389276307,29.013169389276307
36,t,29.013169389276307,29.013169389276307
37,c,29.013169389276307,29.013169389276307
38,t,29.013169389276307,29.013169389276307
39,c,29.013169389276307,29.013169389276307
40,t,29.013169389276307,29.013169389276307
41,t,29.013169389276307,29.013169389276307
42,c,29.013169389276307,29.013169389276307
43,t,29.013169389276307,29.013169389276307
44,t,29.013169389276307,29.013169389276307
45,c,29.013169389276307,29.013169389276307
46,c,29.013169389276307,29.013169389276307
47,t,29.013169389276307,29.013169389276307
48,c,29.013169389276307,29.013169389276307
49,t,29.013169389276307,29.013169389276307
50,t,29.013169389276307,29.013169389276307
51,c,29.013169389276307,29.013169389276307
52,t,29.013169389276307,29.013169389276307
53,na,-1,0
54,na,0,2.561591966687557
55,c,29.013169389276307,29.013169389276307
56,c,29.013169389276307,29.013169389276307
57,t,29.013169389276307,29.013169389276307
58,c,29.013169389276307,29.013169389276307
59,c,29.013169389276307,29.013169389276307
60,c,29.013169389276307,29.013169389276307
61,t,29.013169389276307,29.013169389276307
62,t,29.013169389276307,29.013169389276307
63,c,29.013169389276307,29.013169389276307
64,c,29.013169389276307,29.013169389276307
65,t,29.013169389276307,29.013169389276307
66,t,29.013169389276307,29.013169389276307
67,c,29.013169389276307,29.013169389276307
68,t,29.013169389276307,29.013169389276307
69,c,29.013169389276307,29.013169389276307
70,c,29.013169389276307,29.013169389276307
71,t,29.013169389276307,29.013169389276307
72,c,29.013169389276307,29.013169389276307
73,c,29.013169389276307,29.013169389276307
74,t,29.013169389276307,29.013169389276307
75,t,29.013169389276307,29.013169389276307
76,t,29.013169389276307,29.013169389276307
77,c,29.013169389276307,29.013169389276307
78,t,29.013169389276307,29.013169389276307
79,c,29.013169389276307,29.013169389276307
80,c,29.013169389276307,29.013169389276307
81,c,29.013169389276307,29.013169389276307
82,t,29.013169389276307,29.013169389276307
83,t,29.013169389276307,29.013169389276307
84,t,29.013169389276307,29.013169389276307
85,t,29.013169389276307,29.013169389276307
86,c,29.013169389276307,29.013169389276307
87,c,29.013169389276307,29.013169389276307
88,t,29.013169389276307,29.013169389276307
89,c,29.013169389276307,29.013169389276307
90,t,29.013169389276307,29.013169389276307
91,t,29.013169389276307,29.013169389276307
92,na,0,4.137623456099987
93,t,29.013169389276307,29.013169389276307
94,na,4.032221943163615,4.104141202924251
95,c,29.013169389276307,29.013169389276307
96,c,29.013169389276307,29.013169389276307
97,c,29.013169389276307,29.013169389276307
98,t,29.013169389276307,29.013169389276307
99,c,29.013169389276307,29.013169389276307
100,c,29.013169389276307,29.013169389276307
101,t,29.013169389276307,29.013169389276307
102,c,10.394734396793003,16.753623463405237
103,t,29.013169389276307,29.013169389276307
104,c,29.013169389276307,29.013169389276307
105,t,29.013169389276307,29.013169389276307
106,t,29.013169389276307,29.013169389276307
107,c,29.013169389276307,29.013169389276307
