node, assignment, time2inf, time2death
0,na,-1,0
1,na,42.15749714648535,42.15749714648535
2,na,0,7.077353167248499
3,na,-1,0
4,na,-1,0
5,na,-1,0
6,na,-1,0
7,na,0,0.33293697857900617
8,na,-1,0
9,na,42.15749714648535,42.15749714648535
10,na,-1,0
11,na,-1,0
12,na,-1,0
13,na,42.15749714648535,42.15749714648535
14,na,-1,0
15,na,-1,0
16,na,-1,0
17,na,-1,0
18,na,-1,0
19,na,-1,0
20,na,0,0.7868368851243518
21,na,-1,0
22,na,-1,0
23,na,-1,0
24,na,42.15749714648535,42.15749714648535
25,na,-1,0
26,na,-1,0
27,na,-1,0
28,na,-1,0
29,na,-1,0
30,na,-1,0
31,na,-1,0
32,na,-1,0
33,na,-1,0
34,na,-1,0
35,na,-1,0
36,na,-1,0
37,na,-1,0
38,na,-1,0
39,na,-1,0
40,c,42.15749714648535,42.15749714648535
41,c,42.15749714648535,42.15749714648535
42,c,42.15749714648535,42.15749714648535
43,c,42.15749714648535,42.15749714648535
44,c,42.15749714648535,42.15749714648535
45,c,42.15749714648535,42.15749714648535
46,t,42.15749714648535,42.15749714648535
47,c,42.15749714648535,42.15749714648535
48,c,42.15749714648535,42.15749714648535
49,t,42.15749714648535,42.15749714648535
50,t,42.15749714648535,42.15749714648535
51,c,42.15749714648535,42.15749714648535
52,c,42.15749714648535,42.15749714648535
53,c,42.15749714648535,42.15749714648535
54,c,42.15749714648535,42.15749714648535
55,c,42.15749714648535,42.15749714648535
56,c,42.15749714648535,42.15749714648535
57,c,42.15749714648535,42.15749714648535
58,c,42.15749714648535,42.15749714648535
59,c,42.15749714648535,42.15749714648535
60,c,42.15749714648535,42.15749714648535
61,c,42.15749714648535,42.15749714648535
62,c,42.15749714648535,42.15749714648535
63,c,42.15749714648535,42.15749714648535
64,c,42.15749714648535,42.15749714648535
65,c,42.15749714648535,42.15749714648535
66,c,42.15749714648535,42.15749714648535
67,c,42.15749714648535,42.15749714648535
68,c,42.15749714648535,42.15749714648535
69,c,42.15749714648535,42.15749714648535
70,c,42.15749714648535,42.15749714648535
71,c,42.15749714648535,42.15749714648535
72,t,42.15749714648535,42.15749714648535
73,c,42.15749714648535,42.15749714648535
74,t,42.15749714648535,42.15749714648535
75,c,42.15749714648535,42.15749714648535
76,c,42.15749714648535,42.15749714648535
77,c,42.15749714648535,42.15749714648535
78,c,42.15749714648535,42.15749714648535
79,c,42.15749714648535,42.15749714648535
80,c,42.15749714648535,42.15749714648535
81,c,42.15749714648535,42.15749714648535
82,c,42.15749714648535,42.15749714648535
83,t,42.15749714648535,42.15749714648535
84,c,42.15749714648535,42.15749714648535
85,c,42.15749714648535,42.15749714648535
86,c,42.15749714648535,42.15749714648535
87,c,42.15749714648535,42.15749714648535
88,c,42.15749714648535,42.15749714648535
89,c,42.15749714648535,42.15749714648535
90,c,42.15749714648535,42.15749714648535
91,c,42.15749714648535,42.15749714648535
92,c,42.15749714648535,42.15749714648535
93,c,42.15749714648535,42.15749714648535
94,c,42.15749714648535,42.15749714648535
95,c,42.15749714648535,42.15749714648535
96,c,42.15749714648535,42.15749714648535
97,c,42.15749714648535,42.15749714648535
98,c,42.15749714648535,42.15749714648535
99,c,42.15749714648535,42.15749714648535
100,t,42.15749714648535,42.15749714648535
101,c,42.15749714648535,42.15749714648535
102,c,42.15749714648535,42.15749714648535
103,t,42.15749714648535,42.15749714648535
104,c,42.15749714648535,42.15749714648535
105,c,42.15749714648535,42.15749714648535
106,c,42.15749714648535,42.15749714648535
107,t,42.15749714648535,42.15749714648535
108,c,42.15749714648535,42.15749714648535
109,c,42.15749714648535,42.15749714648535
110,c,42.15749714648535,42.15749714648535
