node, assignment, time2inf, time2death
0,na,-1,0
1,na,-1,0
2,na,-1,0
3,na,0,11.995845358365889
4,c,125.58275375362415,125.58275375362415
5,c,77.86022719313466,80.55523846319973
6,t,125.58275375362415,125.58275375362415
7,t,125.58275375362415,125.58275375362415
8,c,49.487936489970394,70.64897890499839
9,t,125.58275375362415,125.58275375362415
10,c,125.58275375362415,125.58275375362415
11,c,79.30304565717553,83.01758470112918
12,t,125.58275375362415,125.58275375362415
13,c,125.58275375362415,125.58275375362415
14,t,125.58275375362415,125.58275375362415
15,c,125.58275375362415,125.58275375362415
16,c,125.58275375362415,125.58275375362415
17,t,125.58275375362415,125.58275375362415
18,c,125.58275375362415,125.58275375362415
19,t,125.58275375362415,125.58275375362415
20,c,125.58275375362415,125.58275375362415
21,t,125.58275375362415,125.58275375362415
22,t,125.58275375362415,125.58275375362415
23,t,125.58275375362415,125.58275375362415
24,t,125.58275375362415,125.58275375362415
25,t,125.58275375362415,125.58275375362415
26,c,125.58275375362415,125.58275375362415
27,t,125.58275375362415,125.58275375362415
28,c,125.58275375362415,125.58275375362415
29,c,125.58275375362415,125.58275375362415
30,c,125.58275375362415,125.58275375362415
31,c,125.58275375362415,125.58275375362415
32,c,125.58275375362415,125.58275375362415
33,c,125.58275375362415,125.58275375362415
34,c,125.58275375362415,125.58275375362415
35,t,75.5924237159805,75.73904024786967
36,c,125.58275375362415,125.58275375362415
37,c,125.58275375362415,125.58275375362415
38,c,125.58275375362415,125.58275375362415
39,c,125.58275375362415,125.58275375362415
40,na,-1,0
41,t,125.58275375362415,125.58275375362415
42,c,125.58275375362415,125.58275375362415
43,t,125.58275375362415,125.58275375362415
44,c,125.58275375362415,125.58275375362415
45,c,8.335015772878183,9.494724736862722
46,c,125.58275375362415,125.58275375362415
47,t,125.58275375362415,125.58275375362415
48,t,125.58275375362415,125.58275375362415
49,c,125.58275375362415,125.58275375362415
50,c,125.58275375362415,125.58275375362415
51,t,125.58275375362415,125.58275375362415
52,c,125.58275375362415,125.58275375362415
53,t,125.58275375362415,125.58275375362415
54,c,125.58275375362415,125.58275375362415
55,t,125.58275375362415,125.58275375362415
56,c,125.58275375362415,125.58275375362415
57,t,125.58275375362415,125.58275375362415
58,c,125.58275375362415,125.58275375362415
59,t,125.58275375362415,125.58275375362415
60,c,125.58275375362415,125.58275375362415
61,t,25.368237949452734,33.59537114194149
62,t,125.58275375362415,125.58275375362415
63,c,94.17133007103912,94.63300922420952
64,c,125.58275375362415,125.58275375362415
65,c,125.58275375362415,125.58275375362415
66,t,125.58275375362415,125.58275375362415
67,c,125.58275375362415,125.58275375362415
68,t,41.43339255569571,46.28677985819739
69,c,125.58275375362415,125.58275375362415
70,c,125.58275375362415,125.58275375362415
71,c,125.58275375362415,125.58275375362415
72,c,75.60072034652143,76.53329019389139
73,t,125.58275375362415,125.58275375362415
74,c,125.58275375362415,125.58275375362415
75,c,125.58275375362415,125.58275375362415
76,t,125.58275375362415,125.58275375362415
77,c,125.58275375362415,125.58275375362415
78,c,125.58275375362415,125.58275375362415
79,c,125.58275375362415,125.58275375362415
80,c,125.58275375362415,125.58275375362415
81,c,64.77137845482278,71.66837615741525
82,t,125.58275375362415,125.58275375362415
83,t,125.58275375362415,125.58275375362415
84,c,125.58275375362415,125.58275375362415
85,t,125.58275375362415,125.58275375362415
86,t,125.58275375362415,125.58275375362415
87,c,19.628526021479463,35.76704342348939
88,t,125.58275375362415,125.58275375362415
89,c,125.58275375362415,125.58275375362415
90,t,34.36398953594652,36.42393973166952
91,c,125.58275375362415,125.58275375362415
92,c,125.58275375362415,125.58275375362415
93,t,125.58275375362415,125.58275375362415
94,c,70.67979368423602,71.04046165068813
95,t,125.58275375362415,125.58275375362415
96,t,81.66681039154994,84.22495313246908
97,t,125.58275375362415,125.58275375362415
98,t,125.58275375362415,125.58275375362415
99,t,60.04818707471389,62.34424900920822
100,t,125.58275375362415,125.58275375362415
101,t,125.58275375362415,125.58275375362415
102,c,125.58275375362415,125.58275375362415
103,c,48.51894954218858,65.62237209134422
104,c,76.37327778329924,79.02295497037935
105,t,125.58275375362415,125.58275375362415
106,c,125.58275375362415,125.58275375362415
