node, assignment, time2inf, time2death
0,na,-1,0
1,na,-1,0
2,na,-1,0
3,na,-1,0
4,na,-1,0
5,na,-1,0
6,na,-1,0
7,na,-1,0
8,na,-1,0
9,na,-1,0
10,na,-1,0
11,na,-1,0
12,na,-1,0
13,na,-1,0
14,na,-1,0
15,na,-1,0
16,na,0,6.653758753712773
17,na,-1,0
18,na,-1,0
19,na,-1,0
20,na,-1,0
21,na,-1,0
22,na,-1,0
23,na,-1,0
24,na,-1,0
25,na,-1,0
26,na,-1,0
27,na,-1,0
28,na,-1,0
29,na,-1,0
30,na,-1,0
31,na,-1,0
32,na,-1,0
33,na,-1,0
34,na,-1,0
35,na,-1,0
36,na,-1,0
37,na,-1,0
38,na,-1,0
39,na,-1,0
40,t,126.99788163678062,126.99788163678062
41,c,126.99788163678062,126.99788163678062
42,t,126.99788163678062,126.99788163678062
43,t,126.99788163678062,126.99788163678062
44,c,126.99788163678062,126.99788163678062
45,t,126.99788163678062,126.99788163678062
46,t,126.99788163678062,126.99788163678062
47,t,126.99788163678062,126.99788163678062
48,c,126.99788163678062,126.99788163678062
49,c,11.537784533239932,11.952833773406077
50,t,126.99788163678062,126.99788163678062
51,t,126.99788163678062,126.99788163678062
52,c,126.99788163678062,126.99788163678062
53,c,37.017986517860976,39.11885862905455
54,t,126.99788163678062,126.99788163678062
55,c,126.99788163678062,126.99788163678062
56,c,126.99788163678062,126.99788163678062
57,t,126.99788163678062,126.99788163678062
58,c,126.99788163678062,126.99788163678062
59,c,126.99788163678062,126.99788163678062
60,t,126.99788163678062,126.99788163678062
61,t,126.99788163678062,126.99788163678062
62,c,126.99788163678062,126.99788163678062
63,t,126.99788163678062,126.99788163678062
64,c,126.99788163678062,126.99788163678062
65,t,126.99788163678062,126.99788163678062
66,c,126.99788163678062,126.99788163678062
67,t,126.99788163678062,126.99788163678062
68,c,126.99788163678062,126.99788163678062
69,t,126.99788163678062,126.99788163678062
70,t,126.99788163678062,126.99788163678062
71,t,126.99788163678062,126.99788163678062
72,t,126.99788163678062,126.99788163678062
73,c,126.99788163678062,126.99788163678062
74,c,126.99788163678062,126.99788163678062
75,c,126.99788163678062,126.99788163678062
76,t,126.99788163678062,126.99788163678062
77,t,126.99788163678062,126.99788163678062
78,c,126.99788163678062,126.99788163678062
79,c,126.99788163678062,126.99788163678062
80,c,126.99788163678062,126.99788163678062
81,c,126.99788163678062,126.99788163678062
82,c,126.99788163678062,126.99788163678062
83,c,79.7800938853259,80.57896598166174
84,c,126.99788163678062,126.99788163678062
85,c,126.99788163678062,126.99788163678062
86,c,126.99788163678062,126.99788163678062
87,na,0,126.99788163678062
88,t,126.99788163678062,126.99788163678062
89,t,126.99788163678062,126.99788163678062
90,c,126.99788163678062,126.99788163678062
91,t,126.99788163678062,126.99788163678062
92,t,126.99788163678062,126.99788163678062
93,c,126.99788163678062,126.99788163678062
94,t,126.99788163678062,126.99788163678062
95,t,126.99788163678062,126.99788163678062
96,t,126.99788163678062,126.99788163678062
97,c,126.99788163678062,126.99788163678062
98,c,126.99788163678062,126.99788163678062
99,t,126.99788163678062,126.99788163678062
100,c,126.99788163678062,126.99788163678062
101,c,126.99788163678062,126.99788163678062
102,t,126.99788163678062,126.99788163678062
103,c,126.99788163678062,126.99788163678062
104,t,126.99788163678062,126.99788163678062
105,c,126.99788163678062,126.99788163678062
106,c,126.99788163678062,126.99788163678062
107,c,126.99788163678062,126.99788163678062
108,t,126.99788163678062,126.99788163678062
109,c,10.407567336488366,13.338158968188806
110,c,126.99788163678062,126.99788163678062
111,t,126.99788163678062,126.99788163678062
112,t,126.99788163678062,126.99788163678062
113,t,126.99788163678062,126.99788163678062
114,t,126.99788163678062,126.99788163678062
115,c,126.99788163678062,126.99788163678062
116,c,87.68623519713957,88.94763576207856
117,t,126.99788163678062,126.99788163678062
118,t,126.99788163678062,126.99788163678062
119,t,126.99788163678062,126.99788163678062
120,t,126.99788163678062,126.99788163678062
121,c,45.68908077178344,49.87664048793684
122,c,50.27411212580522,55.25933119705882
123,t,126.99788163678062,126.99788163678062
124,t,126.99788163678062,126.99788163678062
125,t,126.99788163678062,126.99788163678062
126,t,126.99788163678062,126.99788163678062
