node, assignment, time2inf, time2death
0,na,0,3.4224800680685856
1,na,-1,0
2,na,-1,0
3,na,-1,0
4,c,3.4224800680685856,3.4224800680685856
5,c,3.4224800680685856,3.4224800680685856
6,t,3.4224800680685856,3.4224800680685856
7,c,3.4224800680685856,3.4224800680685856
8,c,3.4224800680685856,3.4224800680685856
9,c,3.4224800680685856,3.4224800680685856
10,c,3.4224800680685856,3.4224800680685856
11,t,3.4224800680685856,3.4224800680685856
12,c,3.4224800680685856,3.4224800680685856
13,t,3.4224800680685856,3.4224800680685856
14,c,3.4224800680685856,3.4224800680685856
15,c,3.4224800680685856,3.4224800680685856
16,c,3.4224800680685856,3.4224800680685856
17,c,3.4224800680685856,3.4224800680685856
18,c,3.4224800680685856,3.4224800680685856
19,c,3.4224800680685856,3.4224800680685856
20,c,3.4224800680685856,3.4224800680685856
21,c,3.4224800680685856,3.4224800680685856
22,c,3.4224800680685856,3.4224800680685856
23,c,3.4224800680685856,3.4224800680685856
24,c,3.4224800680685856,3.4224800680685856
25,c,3.4224800680685856,3.4224800680685856
26,c,3.4224800680685856,3.4224800680685856
27,t,3.4224800680685856,3.4224800680685856
28,c,3.4224800680685856,3.4224800680685856
29,c,3.4224800680685856,3.4224800680685856
30,t,3.4224800680685856,3.4224800680685856
31,t,3.4224800680685856,3.4224800680685856
32,t,3.4224800680685856,3.4224800680685856
33,c,3.4224800680685856,3.4224800680685856
34,c,3.4224800680685856,3.4224800680685856
35,t,3.4224800680685856,3.4224800680685856
36,c,3.4224800680685856,3.4224800680685856
37,t,3.4224800680685856,3.4224800680685856
38,c,3.4224800680685856,3.4224800680685856
39,c,3.4224800680685856,3.4224800680685856
40,c,3.4224800680685856,3.4224800680685856
41,c,3.4224800680685856,3.4224800680685856
42,c,3.4224800680685856,3.4224800680685856
43,c,3.4224800680685856,3.4224800680685856
44,c,3.4224800680685856,3.4224800680685856
45,c,3.4224800680685856,3.4224800680685856
46,c,3.4224800680685856,3.4224800680685856
47,c,3.4224800680685856,3.4224800680685856
48,t,3.4224800680685856,3.4224800680685856
49,c,3.4224800680685856,3.4224800680685856
50,c,3.4224800680685856,3.4224800680685856
51,c,3.4224800680685856,3.4224800680685856
52,c,3.4224800680685856,3.4224800680685856
