node, assignment, time2inf, time2death
0,na,0,0.2631090546588318
1,na,34.81382740756982,34.81382740756982
2,na,-1,0
3,na,0,11.441616738567715
4,na,-1,0
5,na,-1,0
6,na,-1,0
7,na,-1,0
8,na,0,2.242424526354799
9,na,-1,0
10,na,34.81382740756982,34.81382740756982
11,na,-1,0
12,na,-1,0
13,na,-1,0
14,na,-1,0
15,na,-1,0
16,na,-1,0
17,na,0,0.32931924857218237
18,na,-1,0
19,na,-1,0
20,na,-1,0
21,na,0,0.16250372780503794
22,na,0,8.630731665514315
23,na,-1,0
24,na,-1,0
25,na,-1,0
26,na,-1,0
27,na,-1,0
28,na,-1,0
29,na,-1,0
30,na,-1,0
31,na,-1,0
32,na,-1,0
33,na,-1,0
34,na,-1,0
35,na,-1,0
36,na,34.81382740756982,34.81382740756982
37,na,-1,0
38,na,-1,0
39,na,0,3.9433798267021056
40,t,34.81382740756982,34.81382740756982
41,t,34.81382740756982,34.81382740756982
42,c,34.81382740756982,34.81382740756982
43,c,34.81382740756982,34.81382740756982
44,c,34.81382740756982,34.81382740756982
45,c,34.81382740756982,34.81382740756982
46,c,34.81382740756982,34.81382740756982
47,t,34.81382740756982,34.81382740756982
48,t,34.81382740756982,34.81382740756982
49,c,34.81382740756982,34.81382740756982
50,t,34.81382740756982,34.81382740756982
51,t,34.81382740756982,34.81382740756982
52,t,34.81382740756982,34.81382740756982
53,t,34.81382740756982,34.81382740756982
54,t,34.81382740756982,34.81382740756982
55,t,34.81382740756982,34.81382740756982
56,t,34.81382740756982,34.81382740756982
57,t,34.81382740756982,34.81382740756982
58,t,34.81382740756982,34.81382740756982
59,t,34.81382740756982,34.81382740756982
60,t,34.81382740756982,34.81382740756982
61,t,34.81382740756982,34.81382740756982
62,t,34.81382740756982,34.81382740756982
63,t,34.81382740756982,34.81382740756982
64,c,9.26804467900309,11.09425145966841
65,c,34.81382740756982,34.81382740756982
66,c,34.81382740756982,34.81382740756982
67,c,34.81382740756982,34.81382740756982
68,t,34.81382740756982,34.81382740756982
69,c,22.98138661893369,30.600991186836577
70,t,34.81382740756982,34.81382740756982
71,c,34.81382740756982,34.81382740756982
72,c,34.81382740756982,34.81382740756982
73,t,34.81382740756982,34.81382740756982
74,t,34.81382740756982,34.81382740756982
75,c,34.81382740756982,34.81382740756982
76,c,34.81382740756982,34.81382740756982
77,c,34.81382740756982,34.81382740756982
78,t,34.81382740756982,34.81382740756982
79,c,34.81382740756982,34.81382740756982
80,t,34.81382740756982,34.81382740756982
81,t,34.81382740756982,34.81382740756982
82,c,34.81382740756982,34.81382740756982
83,c,34.81382740756982,34.81382740756982
84,c,34.81382740756982,34.81382740756982
85,c,34.81382740756982,34.81382740756982
86,c,34.81382740756982,34.81382740756982
87,t,34.81382740756982,34.81382740756982
88,t,34.81382740756982,34.81382740756982
89,c,34.81382740756982,34.81382740756982
90,na,-1,0
91,c,34.81382740756982,34.81382740756982
92,t,34.81382740756982,34.81382740756982
93,c,34.81382740756982,34.81382740756982
94,t,34.81382740756982,34.81382740756982
95,t,34.81382740756982,34.81382740756982
96,c,34.81382740756982,34.81382740756982
97,t,34.81382740756982,34.81382740756982
98,c,34.81382740756982,34.81382740756982
99,t,34.81382740756982,34.81382740756982
100,c,34.81382740756982,34.81382740756982
101,t,34.81382740756982,34.81382740756982
