node, assignment, time2inf, time2death
0,na,-1,0
1,na,-1,0
2,na,-1,0
3,na,-1,0
4,c,119.06008329737374,119.06008329737374
5,c,119.06008329737374,119.06008329737374
6,c,28.219337782427317,32.33019936071532
7,c,119.06008329737374,119.06008329737374
8,c,14.763907506112982,15.693482909536847
9,t,10.316476342433482,11.773569937850866
10,c,119.06008329737374,119.06008329737374
11,t,119.06008329737374,119.06008329737374
12,c,119.06008329737374,119.06008329737374
13,c,119.06008329737374,119.06008329737374
14,c,119.06008329737374,119.06008329737374
15,t,119.06008329737374,119.06008329737374
16,c,16.708515687308523,19.20564978316313
17,c,119.06008329737374,119.06008329737374
18,c,119.06008329737374,119.06008329737374
19,c,119.06008329737374,119.06008329737374
20,c,59.72509103918067,59.90920685901005
21,t,119.06008329737374,119.06008329737374
22,c,119.06008329737374,119.06008329737374
23,na,-1,0
24,c,69.90891489492678,81.09781508582311
25,c,119.06008329737374,119.06008329737374
26,c,119.06008329737374,119.06008329737374
27,c,119.06008329737374,119.06008329737374
28,c,11.521125700091856,11.586824713917082
29,c,18.092500085762545,19.031516625838023
30,c,119.06008329737374,119.06008329737374
31,t,119.06008329737374,119.06008329737374
32,c,119.06008329737374,119.06008329737374
33,c,119.06008329737374,119.06008329737374
34,c,27.216870793443434,119.06008329737374
35,c,119.06008329737374,119.06008329737374
36,t,119.06008329737374,119.06008329737374
37,c,119.06008329737374,119.06008329737374
38,na,-1,0
39,c,119.06008329737374,119.06008329737374
40,c,119.06008329737374,119.06008329737374
41,c,119.06008329737374,119.06008329737374
42,c,119.06008329737374,119.06008329737374
43,c,119.06008329737374,119.06008329737374
44,t,119.06008329737374,119.06008329737374
45,t,119.06008329737374,119.06008329737374
46,c,119.06008329737374,119.06008329737374
47,c,119.06008329737374,119.06008329737374
48,c,119.06008329737374,119.06008329737374
49,c,119.06008329737374,119.06008329737374
50,t,119.06008329737374,119.06008329737374
51,c,119.06008329737374,119.06008329737374
52,c,119.06008329737374,119.06008329737374
53,c,119.06008329737374,119.06008329737374
54,t,43.37814389677268,47.913438012384375
55,c,119.06008329737374,119.06008329737374
56,t,57.4208557097768,57.994055512257766
57,c,119.06008329737374,119.06008329737374
58,c,119.06008329737374,119.06008329737374
59,c,5.211836278085649,119.06008329737374
60,c,119.06008329737374,119.06008329737374
61,c,119.06008329737374,119.06008329737374
62,c,119.06008329737374,119.06008329737374
63,c,119.06008329737374,119.06008329737374
64,c,119.06008329737374,119.06008329737374
65,t,119.06008329737374,119.06008329737374
66,c,119.06008329737374,119.06008329737374
67,c,119.06008329737374,119.06008329737374
68,c,119.06008329737374,119.06008329737374
69,c,119.06008329737374,119.06008329737374
70,c,119.06008329737374,119.06008329737374
71,c,6.883594316628536,7.2207619030511685
72,c,119.06008329737374,119.06008329737374
73,c,37.91568543085751,41.710304569650624
74,c,119.06008329737374,119.06008329737374
75,c,119.06008329737374,119.06008329737374
76,c,119.06008329737374,119.06008329737374
77,c,119.06008329737374,119.06008329737374
78,t,119.06008329737374,119.06008329737374
79,t,14.39165756173464,119.06008329737374
80,c,119.06008329737374,119.06008329737374
81,t,119.06008329737374,119.06008329737374
82,t,19.20366176079176,23.024449425306983
83,c,119.06008329737374,119.06008329737374
84,c,119.06008329737374,119.06008329737374
85,c,22.436033419010062,24.21488838533963
86,c,119.06008329737374,119.06008329737374
87,t,119.06008329737374,119.06008329737374
88,c,119.06008329737374,119.06008329737374
89,c,119.06008329737374,119.06008329737374
90,c,119.06008329737374,119.06008329737374
91,c,119.06008329737374,119.06008329737374
92,c,119.06008329737374,119.06008329737374
93,c,119.06008329737374,119.06008329737374
94,c,3.348203470346246,3.9343681366095558
95,c,119.06008329737374,119.06008329737374
96,t,119.06008329737374,119.06008329737374
97,t,36.6445176788171,38.11612504349312
98,c,119.06008329737374,119.06008329737374
99,c,75.83129680929711,84.39722959404146
100,t,119.06008329737374,119.06008329737374
101,c,119.06008329737374,119.06008329737374
102,t,119.06008329737374,119.06008329737374
103,c,119.06008329737374,119.06008329737374
104,c,119.06008329737374,119.06008329737374
105,c,119.06008329737374,119.06008329737374
106,c,55.2357305164502,55.37235243236862
107,c,119.06008329737374,119.06008329737374
