node, assignment, time2inf, time2death
0,na,-1,0
1,na,-1,0
2,na,-1,0
3,na,-1,0
4,t,120.32698329141022,120.32698329141022
5,c,24.29249480050902,25.019600295538346
6,t,120.32698329141022,120.32698329141022
7,t,120.32698329141022,120.32698329141022
8,t,120.32698329141022,120.32698329141022
9,c,120.32698329141022,120.32698329141022
10,t,120.32698329141022,120.32698329141022
11,t,24.476191671568543,24.846929026702842
12,c,38.378094789342576,120.32698329141022
13,t,120.32698329141022,120.32698329141022
14,t,120.32698329141022,120.32698329141022
15,t,30.654048071024693,42.68317204369731
16,t,51.63210913670513,51.69020652333914
17,c,37.89606291831164,46.353321904001774
18,c,120.32698329141022,120.32698329141022
19,na,-1,0
20,t,43.93219617102614,53.917804135175366
21,t,120.32698329141022,120.32698329141022
22,c,120.32698329141022,120.32698329141022
23,t,120.32698329141022,120.32698329141022
24,t,120.32698329141022,120.32698329141022
25,t,120.32698329141022,120.32698329141022
26,t,120.32698329141022,120.32698329141022
27,c,120.32698329141022,120.32698329141022
28,c,120.32698329141022,120.32698329141022
29,c,120.32698329141022,120.32698329141022
30,t,120.32698329141022,120.32698329141022
31,t,120.32698329141022,120.32698329141022
32,c,14.048994412909074,14.312219709793487
33,t,120.32698329141022,120.32698329141022
34,c,2.5187799453567634,16.59784723526992
35,t,120.32698329141022,120.32698329141022
36,t,120.32698329141022,120.32698329141022
37,t,120.32698329141022,120.32698329141022
38,t,120.32698329141022,120.32698329141022
39,c,120.32698329141022,120.32698329141022
40,t,120.32698329141022,120.32698329141022
41,c,13.596619749885537,15.138916826774473
42,c,38.84455281660518,39.07994866711973
43,t,120.32698329141022,120.32698329141022
44,c,120.32698329141022,120.32698329141022
45,c,120.32698329141022,120.32698329141022
46,c,120.32698329141022,120.32698329141022
47,t,120.32698329141022,120.32698329141022
48,c,17.539860875755878,17.867573233994587
49,t,120.32698329141022,120.32698329141022
50,c,120.32698329141022,120.32698329141022
51,t,120.32698329141022,120.32698329141022
52,t,120.32698329141022,120.32698329141022
53,t,120.32698329141022,120.32698329141022
54,c,120.32698329141022,120.32698329141022
55,c,120.32698329141022,120.32698329141022
56,c,120.32698329141022,120.32698329141022
57,t,47.89842006179147,49.100552242308986
58,t,120.32698329141022,120.32698329141022
59,c,120.32698329141022,120.32698329141022
60,t,120.32698329141022,120.32698329141022
61,t,53.34380436526785,59.70752784598059
62,c,120.32698329141022,120.32698329141022
63,t,120.32698329141022,120.32698329141022
64,c,120.32698329141022,120.32698329141022
65,c,120.32698329141022,120.32698329141022
66,c,120.32698329141022,120.32698329141022
67,c,62.32191147891534,66.54080987219565
68,t,120.32698329141022,120.32698329141022
69,c,37.80524735280699,38.30050354209883
70,na,-1,0
71,t,120.32698329141022,120.32698329141022
72,c,120.32698329141022,120.32698329141022
73,c,120.32698329141022,120.32698329141022
74,t,20.594165508117335,29.49018515918712
75,t,120.32698329141022,120.32698329141022
76,na,-1,0
77,c,120.32698329141022,120.32698329141022
78,c,120.32698329141022,120.32698329141022
79,t,120.32698329141022,120.32698329141022
80,t,120.32698329141022,120.32698329141022
81,t,120.32698329141022,120.32698329141022
82,t,120.32698329141022,120.32698329141022
83,c,120.32698329141022,120.32698329141022
84,t,120.32698329141022,120.32698329141022
85,t,120.32698329141022,120.32698329141022
86,t,120.32698329141022,120.32698329141022
87,t,15.395513300518026,18.38011771434497
88,c,120.32698329141022,120.32698329141022
89,c,120.32698329141022,120.32698329141022
90,t,120.32698329141022,120.32698329141022
91,c,120.32698329141022,120.32698329141022
92,c,120.32698329141022,120.32698329141022
93,c,120.32698329141022,120.32698329141022
94,t,120.32698329141022,120.32698329141022
95,t,50.38368206451829,65.46022418242593
96,c,120.32698329141022,120.32698329141022
97,c,120.32698329141022,120.32698329141022
98,c,38.71401018381324,39.11659717352418
99,c,120.32698329141022,120.32698329141022
100,c,120.32698329141022,120.32698329141022
101,c,120.32698329141022,120.32698329141022
102,t,120.32698329141022,120.32698329141022
103,na,-1,0
104,c,120.32698329141022,120.32698329141022
105,t,120.32698329141022,120.32698329141022
106,t,120.32698329141022,120.32698329141022
107,c,120.32698329141022,120.32698329141022
108,t,120.32698329141022,120.32698329141022
