node, assignment, time2inf, time2death
0,na,-1,0
1,na,-1,0
2,na,-1,0
3,na,-1,0
4,c,55.64911988281317,55.64911988281317
5,t,55.64911988281317,55.64911988281317
6,t,55.64911988281317,55.64911988281317
7,c,55.64911988281317,55.64911988281317
8,t,55.64911988281317,55.64911988281317
9,t,55.64911988281317,55.64911988281317
10,t,55.64911988281317,55.64911988281317
11,t,55.64911988281317,55.64911988281317
12,t,55.64911988281317,55.64911988281317
13,t,55.64911988281317,55.64911988281317
14,c,55.64911988281317,55.64911988281317
15,c,55.64911988281317,55.64911988281317
16,t,55.64911988281317,55.64911988281317
17,t,55.64911988281317,55.64911988281317
18,c,55.64911988281317,55.64911988281317
19,c,55.64911988281317,55.64911988281317
20,t,55.64911988281317,55.64911988281317
21,t,55.64911988281317,55.64911988281317
22,c,55.64911988281317,55.64911988281317
23,c,55.64911988281317,55.64911988281317
24,t,55.64911988281317,55.64911988281317
25,c,55.64911988281317,55.64911988281317
26,c,55.64911988281317,55.64911988281317
27,c,55.64911988281317,55.64911988281317
28,c,55.64911988281317,55.64911988281317
29,t,55.64911988281317,55.64911988281317
30,t,55.64911988281317,55.64911988281317
31,c,55.64911988281317,55.64911988281317
32,c,55.64911988281317,55.64911988281317
33,t,16.31897676637846,23.421305940986688
34,t,55.64911988281317,55.64911988281317
35,c,55.64911988281317,55.64911988281317
36,t,55.64911988281317,55.64911988281317
37,t,55.64911988281317,55.64911988281317
38,c,55.64911988281317,55.64911988281317
39,t,55.64911988281317,55.64911988281317
40,c,55.64911988281317,55.64911988281317
41,c,55.64911988281317,55.64911988281317
42,c,55.64911988281317,55.64911988281317
43,t,55.64911988281317,55.64911988281317
44,c,55.64911988281317,55.64911988281317
45,c,55.64911988281317,55.64911988281317
46,t,55.64911988281317,55.64911988281317
47,c,55.64911988281317,55.64911988281317
48,c,55.64911988281317,55.64911988281317
49,t,55.64911988281317,55.64911988281317
50,t,55.64911988281317,55.64911988281317
51,c,55.64911988281317,55.64911988281317
52,c,55.64911988281317,55.64911988281317
53,t,55.64911988281317,55.64911988281317
54,c,55.64911988281317,55.64911988281317
55,c,55.64911988281317,55.64911988281317
56,t,55.64911988281317,55.64911988281317
57,t,55.64911988281317,55.64911988281317
58,c,55.64911988281317,55.64911988281317
59,c,55.64911988281317,55.64911988281317
60,c,55.64911988281317,55.64911988281317
61,t,55.64911988281317,55.64911988281317
62,t,55.64911988281317,55.64911988281317
63,t,55.64911988281317,55.64911988281317
64,c,55.64911988281317,55.64911988281317
65,t,55.64911988281317,55.64911988281317
66,t,55.64911988281317,55.64911988281317
67,t,55.64911988281317,55.64911988281317
68,t,55.64911988281317,55.64911988281317
69,c,55.64911988281317,55.64911988281317
70,t,55.64911988281317,55.64911988281317
71,c,55.64911988281317,55.64911988281317
72,t,55.64911988281317,55.64911988281317
73,t,55.64911988281317,55.64911988281317
74,c,55.64911988281317,55.64911988281317
75,t,55.64911988281317,55.64911988281317
76,c,55.64911988281317,55.64911988281317
77,c,55.64911988281317,55.64911988281317
78,t,55.64911988281317,55.64911988281317
79,t,55.64911988281317,55.64911988281317
80,na,10.379447106367316,11.353091376991127
81,t,55.64911988281317,55.64911988281317
82,t,55.64911988281317,55.64911988281317
83,t,55.64911988281317,55.64911988281317
84,t,55.64911988281317,55.64911988281317
85,c,55.64911988281317,55.64911988281317
86,c,55.64911988281317,55.64911988281317
87,c,55.64911988281317,55.64911988281317
88,c,55.64911988281317,55.64911988281317
89,t,55.64911988281317,55.64911988281317
90,c,55.64911988281317,55.64911988281317
91,t,55.64911988281317,55.64911988281317
92,c,55.64911988281317,55.64911988281317
93,t,55.64911988281317,55.64911988281317
94,c,55.64911988281317,55.64911988281317
95,t,55.64911988281317,55.64911988281317
96,c,55.64911988281317,55.64911988281317
97,c,55.64911988281317,55.64911988281317
98,c,55.64911988281317,55.64911988281317
99,t,55.64911988281317,55.64911988281317
100,c,55.64911988281317,55.64911988281317
101,t,55.64911988281317,55.64911988281317
102,c,55.64911988281317,55.64911988281317
103,c,55.64911988281317,55.64911988281317
104,c,55.64911988281317,55.64911988281317
105,c,55.64911988281317,55.64911988281317
106,c,55.64911988281317,55.64911988281317
