node, assignment, time2inf, time2death
0,na,-1,0
1,na,0,0.6158633799674385
2,na,-1,0
3,na,0,0.20950969121723556
4,c,107.35994332386008,107.35994332386008
5,t,65.21813211078073,67.61080092983681
6,t,64.35195524958351,65.22505649352945
7,na,7.20562130509776,7.3804555955219415
8,t,107.35994332386008,107.35994332386008
9,t,107.35994332386008,107.35994332386008
10,c,33.30605682024151,35.26866969273999
11,t,12.229213586278616,18.024167371460454
12,c,39.650464176589644,40.91561339681542
13,t,62.28966402490904,63.28467898779968
14,c,42.05491446380915,46.11802697212354
15,c,107.35994332386008,107.35994332386008
16,t,107.35994332386008,107.35994332386008
17,c,107.35994332386008,107.35994332386008
18,c,92.12787710785703,99.52595550479307
19,t,107.35994332386008,107.35994332386008
20,c,31.011839172134362,41.19199063534668
21,t,107.35994332386008,107.35994332386008
22,t,39.219119042318695,52.83862300282643
23,c,107.35994332386008,107.35994332386008
24,c,107.35994332386008,107.35994332386008
25,t,107.35994332386008,107.35994332386008
26,c,107.35994332386008,107.35994332386008
27,t,28.205250915229016,28.907197562901583
28,t,107.35994332386008,107.35994332386008
29,t,107.35994332386008,107.35994332386008
30,t,107.35994332386008,107.35994332386008
31,t,47.86919173038416,49.997247920685965
32,t,107.35994332386008,107.35994332386008
33,c,30.0370480814008,34.259571646099054
34,t,75.14791034665038,77.40129421434034
35,c,90.0465661197275,92.70380614505308
36,t,107.35994332386008,107.35994332386008
37,t,46.581248822719814,107.35994332386008
38,c,60.989758313371965,69.69398299182758
39,c,78.66166848481913,83.08818135998092
40,c,107.35994332386008,107.35994332386008
41,c,39.585275091873584,40.93054251430048
42,c,34.18672313021211,37.447588898647204
43,c,107.35994332386008,107.35994332386008
44,c,107.35994332386008,107.35994332386008
45,t,26.90340854292289,27.99305259310612
46,c,107.35994332386008,107.35994332386008
47,t,107.35994332386008,107.35994332386008
48,t,50.98144065998803,58.26454715393192
49,t,65.95326059842355,107.35994332386008
50,t,107.35994332386008,107.35994332386008
51,t,107.35994332386008,107.35994332386008
52,c,107.35994332386008,107.35994332386008
53,c,107.35994332386008,107.35994332386008
54,c,51.5809878457601,107.35994332386008
55,t,107.35994332386008,107.35994332386008
56,c,10.899646550504757,19.421798259489943
57,c,37.54612434098579,38.85618801949166
58,t,107.35994332386008,107.35994332386008
59,t,107.35994332386008,107.35994332386008
60,t,77.7096497350689,82.43966565896501
61,t,107.35994332386008,107.35994332386008
62,t,107.35994332386008,107.35994332386008
63,c,46.593990278666,49.551431917301755
64,t,107.35994332386008,107.35994332386008
65,c,28.166759736549498,36.6835448212815
66,c,107.35994332386008,107.35994332386008
67,c,66.79313376903904,66.84672406421114
68,c,33.53714410100849,42.10052801515501
69,t,107.35994332386008,107.35994332386008
70,c,107.35994332386008,107.35994332386008
71,t,107.35994332386008,107.35994332386008
72,c,36.58448401738614,37.47565318260735
73,t,107.35994332386008,107.35994332386008
74,t,107.35994332386008,107.35994332386008
75,c,107.35994332386008,107.35994332386008
76,c,107.35994332386008,107.35994332386008
77,t,107.35994332386008,107.35994332386008
78,c,27.284073971895687,29.982736461639185
79,c,83.07169900150433,84.55582205283082
80,c,88.3401607351302,92.92807800100272
81,c,107.35994332386008,107.35994332386008
82,c,107.35994332386008,107.35994332386008
83,t,107.35994332386008,107.35994332386008
84,c,82.22070787671557,107.35994332386008
85,t,56.98793293372329,58.81796788440899
86,t,107.35994332386008,107.35994332386008
87,c,107.35994332386008,107.35994332386008
88,t,80.08513226860448,107.35994332386008
89,t,107.35994332386008,107.35994332386008
90,c,107.35994332386008,107.35994332386008
91,c,107.35994332386008,107.35994332386008
92,t,107.35994332386008,107.35994332386008
93,t,107.35994332386008,107.35994332386008
94,c,24.2947623242931,31.478154070323026
95,c,107.35994332386008,107.35994332386008
96,c,107.35994332386008,107.35994332386008
97,c,57.66634409080302,58.085018592621715
98,c,32.73663853803931,37.63702169906501
99,t,13.405761831683304,22.11370729341063
100,c,107.35994332386008,107.35994332386008
101,c,107.35994332386008,107.35994332386008
102,c,14.751596035598272,17.850263276240486
103,c,90.26368072301364,95.23023457437333
104,t,30.66537297887016,31.32679263554378
105,t,107.35994332386008,107.35994332386008
106,c,107.35994332386008,107.35994332386008
107,t,107.35994332386008,107.35994332386008
108,t,36.09728154100865,36.51889989151625
109,t,107.35994332386008,107.35994332386008
110,c,56.90913923447392,61.33773359563351
111,t,107.35994332386008,107.35994332386008
112,c,107.35994332386008,107.35994332386008
113,c,107.35994332386008,107.35994332386008
114,t,79.308144856787,89.78511898279075
115,c,90.71765655423863,95.51802037045229
116,t,107.35994332386008,107.35994332386008
117,c,107.35994332386008,107.35994332386008
118,c,49.00190290662516,50.956630179697484
119,t,30.136031885804876,33.04497912694056
120,c,88.43831766826487,94.15078972453166
121,c,45.12491027070452,47.517143489771634
122,c,33.92949182014069,36.98509808141469
123,c,41.446886754296436,46.56170465849137
124,c,69.48700216353751,74.26198858457467
125,t,107.35994332386008,107.35994332386008
126,c,34.56882065856853,43.28079998106286
127,t,32.33835040341752,38.621944579246616
128,t,73.11024273891347,84.08819684323579
129,c,53.666505169132115,70.09665572118226
130,c,49.87058625510693,107.35994332386008
131,c,107.35994332386008,107.35994332386008
132,t,107.35994332386008,107.35994332386008
133,t,107.35994332386008,107.35994332386008
134,c,43.72284841403207,46.17649904039885
135,c,107.35994332386008,107.35994332386008
136,t,107.35994332386008,107.35994332386008
137,c,107.35994332386008,107.35994332386008
138,t,24.5601383839616,26.609075919822576
139,t,107.35994332386008,107.35994332386008
140,c,107.35994332386008,107.35994332386008
141,c,107.35994332386008,107.35994332386008
142,t,107.35994332386008,107.35994332386008
143,t,107.35994332386008,107.35994332386008
144,t,96.14787538395649,98.10325346670523
145,t,107.35994332386008,107.35994332386008
146,t,107.35994332386008,107.35994332386008
147,t,74.94689957808022,77.4283785114234
148,c,107.35994332386008,107.35994332386008
149,t,107.35994332386008,107.35994332386008
150,c,67.7035106333398,69.43739676156083
151,c,60.91419322405568,61.49654946848532
152,t,107.35994332386008,107.35994332386008
153,t,107.35994332386008,107.35994332386008
154,c,107.35994332386008,107.35994332386008
155,t,107.35994332386008,107.35994332386008
156,t,107.35994332386008,107.35994332386008
157,t,107.35994332386008,107.35994332386008
158,t,107.35994332386008,107.35994332386008
159,t,107.35994332386008,107.35994332386008
160,c,68.66760171877436,76.60077912578492
161,t,107.35994332386008,107.35994332386008
162,c,46.28576821446912,47.30464357542001
163,t,107.35994332386008,107.35994332386008
164,t,107.35994332386008,107.35994332386008
165,c,107.35994332386008,107.35994332386008
166,t,107.35994332386008,107.35994332386008
167,t,107.35994332386008,107.35994332386008
168,c,107.35994332386008,107.35994332386008
169,t,16.59351932991828,20.17437194375699
170,c,51.385518057565704,53.58852571081181
171,t,107.35994332386008,107.35994332386008
172,c,107.35994332386008,107.35994332386008
173,t,107.35994332386008,107.35994332386008
174,c,107.35994332386008,107.35994332386008
175,t,61.29841689402353,69.30944309591183
176,c,107.35994332386008,107.35994332386008
177,c,81.25416451885539,86.70214514825989
178,t,107.35994332386008,107.35994332386008
179,t,107.35994332386008,107.35994332386008
180,c,39.512379568612545,40.09261151989436
181,t,107.35994332386008,107.35994332386008
182,t,107.35994332386008,107.35994332386008
183,c,66.09884507769821,69.96271680502885
184,t,107.35994332386008,107.35994332386008
185,c,107.35994332386008,107.35994332386008
186,c,57.02023839929068,59.45073774961966
187,t,107.35994332386008,107.35994332386008
188,c,77.59542912889962,82.01010216611783
189,t,107.35994332386008,107.35994332386008
190,c,57.9808500082985,107.35994332386008
191,t,107.35994332386008,107.35994332386008
192,t,107.35994332386008,107.35994332386008
193,c,58.4549630776843,63.47736359831143
194,t,60.21925599719341,61.30020497161325
195,t,107.35994332386008,107.35994332386008
196,c,107.35994332386008,107.35994332386008
197,c,107.35994332386008,107.35994332386008
198,c,107.35994332386008,107.35994332386008
199,c,40.19087210412493,41.57048844219555
200,t,107.35994332386008,107.35994332386008
201,t,107.35994332386008,107.35994332386008
202,c,107.35994332386008,107.35994332386008
203,t,107.35994332386008,107.35994332386008
204,c,107.35994332386008,107.35994332386008
205,c,50.51754819860222,64.44680194802424
206,c,39.31755403808051,39.424311808399935
207,t,107.35994332386008,107.35994332386008
208,c,32.8810022331124,34.83836515690599
209,t,92.32908951701779,92.96065763826363
210,c,64.46989472437527,66.15541858797218
211,t,54.78684167966511,61.481634497572536
212,t,64.57607441818443,69.25736339444983
213,c,54.098102260539925,54.790525813584324
214,c,27.572052451287053,30.50750768605119
215,t,34.822309776062625,34.90522244655828
216,c,107.35994332386008,107.35994332386008
217,c,71.80308236679764,107.35994332386008
218,t,45.789767852231265,46.33905667292332
219,c,25.574764721090162,28.25571063746922
220,t,107.35994332386008,107.35994332386008
221,c,43.84921470415766,47.073205776235525
222,c,61.01952982873237,67.52270991612264
223,na,0.013367056068529313,0.5834990586825458
224,c,50.36821674419342,50.692213639816046
225,t,107.35994332386008,107.35994332386008
226,c,43.48442449863908,43.921358280114795
227,c,52.82579974045967,61.48297090971547
228,t,107.35994332386008,107.35994332386008
229,t,107.35994332386008,107.35994332386008
230,t,45.30789281758697,49.73049311484928
231,c,107.35994332386008,107.35994332386008
232,t,107.35994332386008,107.35994332386008
233,c,32.299224015096414,42.45480424979866
234,c,107.35994332386008,107.35994332386008
235,c,50.664203111054846,54.375856101449195
236,t,107.35994332386008,107.35994332386008
237,c,38.30972146034156,43.05771081091765
238,c,32.23763054390864,37.23170872497852
239,c,49.60089976738151,51.573438584420785
240,t,107.35994332386008,107.35994332386008
241,c,107.35994332386008,107.35994332386008
242,c,42.91077009758543,43.14205994517802
243,t,107.35994332386008,107.35994332386008
244,t,33.17821105154415,35.639044556056135
245,t,107.35994332386008,107.35994332386008
246,t,107.35994332386008,107.35994332386008
247,c,29.635237062132845,33.82906332048113
248,t,107.35994332386008,107.35994332386008
249,c,47.39323948212386,57.54641408911428
250,t,107.35994332386008,107.35994332386008
251,t,107.35994332386008,107.35994332386008
252,t,107.35994332386008,107.35994332386008
253,t,107.35994332386008,107.35994332386008
254,t,107.35994332386008,107.35994332386008
255,t,107.35994332386008,107.35994332386008
256,t,107.35994332386008,107.35994332386008
257,t,107.35994332386008,107.35994332386008
258,t,87.44210334900664,90.39899573945095
259,c,22.190348113708335,24.029917735946015
260,t,107.35994332386008,107.35994332386008
261,c,107.35994332386008,107.35994332386008
262,t,107.35994332386008,107.35994332386008
263,c,107.35994332386008,107.35994332386008
264,t,107.35994332386008,107.35994332386008
265,c,64.2274555457242,71.82568376756436
266,t,107.35994332386008,107.35994332386008
267,c,107.35994332386008,107.35994332386008
268,c,34.649897705116366,38.8396543841535
269,t,30.76970038091097,31.316850245365917
270,t,107.35994332386008,107.35994332386008
271,c,54.25080810989004,54.976343210554255
272,t,76.26124272334779,84.04647149970336
273,c,107.35994332386008,107.35994332386008
274,t,107.35994332386008,107.35994332386008
275,t,107.35994332386008,107.35994332386008
276,t,107.35994332386008,107.35994332386008
277,t,107.35994332386008,107.35994332386008
278,t,107.35994332386008,107.35994332386008
279,c,42.348730433760345,47.1528068030198
280,t,107.35994332386008,107.35994332386008
281,t,67.25927787918258,67.32011975652549
282,c,107.35994332386008,107.35994332386008
283,t,107.35994332386008,107.35994332386008
284,t,107.35994332386008,107.35994332386008
285,c,55.448011474263424,71.79144157239799
286,t,107.35994332386008,107.35994332386008
287,c,107.35994332386008,107.35994332386008
288,c,87.72009308541804,89.38387316148895
289,t,107.35994332386008,107.35994332386008
290,c,107.35994332386008,107.35994332386008
291,c,107.35994332386008,107.35994332386008
292,t,107.35994332386008,107.35994332386008
293,t,107.35994332386008,107.35994332386008
294,t,107.35994332386008,107.35994332386008
295,c,107.35994332386008,107.35994332386008
296,t,107.35994332386008,107.35994332386008
297,c,42.46460079016532,49.934737391496974
298,c,58.47424146414657,59.443163308183834
299,t,62.66492288852896,63.82540993165684
300,c,69.14776233801125,107.35994332386008
301,c,107.35994332386008,107.35994332386008
302,c,35.38646114735899,38.521548003249585
303,t,107.35994332386008,107.35994332386008
304,t,107.35994332386008,107.35994332386008
305,c,107.35994332386008,107.35994332386008
306,t,107.35994332386008,107.35994332386008
307,t,27.078773195921993,27.759900040449786
308,c,61.65152245251771,107.35994332386008
309,c,50.103019849078635,52.96520798489573
310,t,59.801463782077086,60.205664070923156
311,t,107.35994332386008,107.35994332386008
312,c,107.35994332386008,107.35994332386008
313,c,107.35994332386008,107.35994332386008
314,t,107.35994332386008,107.35994332386008
315,t,107.35994332386008,107.35994332386008
316,t,38.07257604266756,39.61264661825653
317,c,107.35994332386008,107.35994332386008
318,t,107.35994332386008,107.35994332386008
319,t,48.89036235293624,50.49348059178665
320,c,107.35994332386008,107.35994332386008
321,c,107.35994332386008,107.35994332386008
322,c,107.35994332386008,107.35994332386008
