node, assignment, time2inf, time2death
0,na,-1,0
1,na,-1,0
2,na,-1,0
3,na,-1,0
4,c,118.91741235349329,118.91741235349329
5,t,118.91741235349329,118.91741235349329
6,t,32.499155836685055,33.97512022359888
7,c,118.91741235349329,118.91741235349329
8,c,118.91741235349329,118.91741235349329
9,t,118.91741235349329,118.91741235349329
10,c,118.91741235349329,118.91741235349329
11,c,4.084479262160911,118.91741235349329
12,c,118.91741235349329,118.91741235349329
13,t,118.91741235349329,118.91741235349329
14,t,33.82417345557467,48.771354681195035
15,c,118.91741235349329,118.91741235349329
16,c,118.91741235349329,118.91741235349329
17,c,118.91741235349329,118.91741235349329
18,c,118.91741235349329,118.91741235349329
19,c,13.855462888384553,15.199699919874087
20,t,118.91741235349329,118.91741235349329
21,c,118.91741235349329,118.91741235349329
22,t,9.247162595283044,17.552342601781035
23,c,118.91741235349329,118.91741235349329
24,c,118.91741235349329,118.91741235349329
25,c,8.115056518151015,19.683571567378195
26,c,25.12520056487892,30.673813391637278
27,c,118.91741235349329,118.91741235349329
28,c,118.91741235349329,118.91741235349329
29,c,118.91741235349329,118.91741235349329
30,c,43.13694474148304,68.32309316299202
31,c,47.006806455050125,51.61676113037944
32,c,118.91741235349329,118.91741235349329
33,c,118.91741235349329,118.91741235349329
34,t,118.91741235349329,118.91741235349329
35,c,46.28165421780316,118.91741235349329
36,c,22.803466512997215,27.19424136890195
37,c,118.91741235349329,118.91741235349329
38,t,118.91741235349329,118.91741235349329
39,c,118.91741235349329,118.91741235349329
40,t,118.91741235349329,118.91741235349329
41,t,118.91741235349329,118.91741235349329
42,t,118.91741235349329,118.91741235349329
43,t,118.91741235349329,118.91741235349329
44,c,118.91741235349329,118.91741235349329
45,c,27.621097948582058,28.348122837570926
46,c,14.766220114779466,26.117090975332367
47,c,118.91741235349329,118.91741235349329
48,c,118.91741235349329,118.91741235349329
49,c,118.91741235349329,118.91741235349329
50,c,118.91741235349329,118.91741235349329
51,c,118.91741235349329,118.91741235349329
52,c,19.972303702925185,22.39967845699601
53,t,118.91741235349329,118.91741235349329
54,c,22.9192654053836,29.025533667173143
55,t,118.91741235349329,118.91741235349329
56,c,118.91741235349329,118.91741235349329
57,t,32.244957598762404,33.43028572267566
58,t,118.91741235349329,118.91741235349329
59,c,118.91741235349329,118.91741235349329
60,t,33.468580456825954,45.87708578538412
61,c,118.91741235349329,118.91741235349329
62,c,118.91741235349329,118.91741235349329
63,c,118.91741235349329,118.91741235349329
64,c,118.91741235349329,118.91741235349329
65,c,118.91741235349329,118.91741235349329
66,c,118.91741235349329,118.91741235349329
67,t,64.41993635695933,73.74559730640838
68,c,118.91741235349329,118.91741235349329
69,c,118.91741235349329,118.91741235349329
70,c,64.21063063431508,69.68141873729337
71,c,118.91741235349329,118.91741235349329
72,t,118.91741235349329,118.91741235349329
73,c,16.05795351127123,23.733086664780235
74,t,26.273168152847173,118.91741235349329
75,c,118.91741235349329,118.91741235349329
76,c,36.84212983276398,37.49208137367101
77,c,48.85382926145999,49.109246398703114
78,na,-1,0
79,c,15.405720459446842,34.69658163398131
80,c,118.91741235349329,118.91741235349329
81,t,118.91741235349329,118.91741235349329
82,c,20.93185473156253,22.885958156972496
83,t,118.91741235349329,118.91741235349329
84,t,118.91741235349329,118.91741235349329
85,c,118.91741235349329,118.91741235349329
86,c,25.84294702744547,28.14359951412916
87,c,118.91741235349329,118.91741235349329
88,c,18.898991237399574,23.153958964065982
89,c,118.91741235349329,118.91741235349329
90,c,118.91741235349329,118.91741235349329
91,c,31.02042387952035,38.11529650326095
92,t,118.91741235349329,118.91741235349329
93,c,8.624771508850156,118.91741235349329
94,c,15.432960720412723,16.466557766311944
95,t,118.91741235349329,118.91741235349329
96,c,118.91741235349329,118.91741235349329
97,c,118.91741235349329,118.91741235349329
98,c,118.91741235349329,118.91741235349329
99,c,118.91741235349329,118.91741235349329
100,c,118.91741235349329,118.91741235349329
101,c,118.91741235349329,118.91741235349329
102,c,10.922907847722342,15.993793470107374
103,c,118.91741235349329,118.91741235349329
104,c,118.91741235349329,118.91741235349329
105,c,118.91741235349329,118.91741235349329
106,c,118.91741235349329,118.91741235349329
