node, assignment, time2inf, time2death
0,na,-1,0
1,na,-1,0
2,na,-1,0
3,na,-1,0
4,c,36.40241417621107,36.40241417621107
5,c,36.40241417621107,36.40241417621107
6,t,36.40241417621107,36.40241417621107
7,t,36.40241417621107,36.40241417621107
8,c,36.40241417621107,36.40241417621107
9,t,36.40241417621107,36.40241417621107
10,t,36.40241417621107,36.40241417621107
11,c,36.40241417621107,36.40241417621107
12,c,36.40241417621107,36.40241417621107
13,t,36.40241417621107,36.40241417621107
14,c,36.40241417621107,36.40241417621107
15,t,36.40241417621107,36.40241417621107
16,t,36.40241417621107,36.40241417621107
17,c,36.40241417621107,36.40241417621107
18,c,36.40241417621107,36.40241417621107
19,t,36.40241417621107,36.40241417621107
20,c,36.40241417621107,36.40241417621107
21,t,36.40241417621107,36.40241417621107
22,t,36.40241417621107,36.40241417621107
23,t,36.40241417621107,36.40241417621107
24,c,36.40241417621107,36.40241417621107
25,c,36.40241417621107,36.40241417621107
26,t,36.40241417621107,36.40241417621107
27,c,36.40241417621107,36.40241417621107
28,t,36.40241417621107,36.40241417621107
29,t,36.40241417621107,36.40241417621107
30,c,36.40241417621107,36.40241417621107
31,c,36.40241417621107,36.40241417621107
32,c,36.40241417621107,36.40241417621107
33,t,36.40241417621107,36.40241417621107
34,t,36.40241417621107,36.40241417621107
35,na,-1,0
36,t,36.40241417621107,36.40241417621107
37,t,36.40241417621107,36.40241417621107
38,c,36.40241417621107,36.40241417621107
39,c,36.40241417621107,36.40241417621107
40,c,36.40241417621107,36.40241417621107
41,t,36.40241417621107,36.40241417621107
42,na,36.40241417621107,36.40241417621107
43,t,36.40241417621107,36.40241417621107
44,t,36.40241417621107,36.40241417621107
45,c,36.40241417621107,36.40241417621107
46,t,36.40241417621107,36.40241417621107
47,c,36.40241417621107,36.40241417621107
48,c,36.40241417621107,36.40241417621107
49,c,36.40241417621107,36.40241417621107
50,c,36.40241417621107,36.40241417621107
51,c,36.40241417621107,36.40241417621107
52,c,36.40241417621107,36.40241417621107
53,c,36.40241417621107,36.40241417621107
54,c,36.40241417621107,36.40241417621107
55,c,36.40241417621107,36.40241417621107
56,c,36.40241417621107,36.40241417621107
57,t,36.40241417621107,36.40241417621107
58,c,36.40241417621107,36.40241417621107
59,c,36.40241417621107,36.40241417621107
60,t,36.40241417621107,36.40241417621107
61,t,36.40241417621107,36.40241417621107
62,c,36.40241417621107,36.40241417621107
63,c,36.40241417621107,36.40241417621107
64,c,36.40241417621107,36.40241417621107
65,c,36.40241417621107,36.40241417621107
66,t,36.40241417621107,36.40241417621107
67,c,36.40241417621107,36.40241417621107
68,c,36.40241417621107,36.40241417621107
69,t,36.40241417621107,36.40241417621107
70,c,36.40241417621107,36.40241417621107
71,c,36.40241417621107,36.40241417621107
72,c,36.40241417621107,36.40241417621107
73,t,36.40241417621107,36.40241417621107
74,c,36.40241417621107,36.40241417621107
75,t,36.40241417621107,36.40241417621107
76,t,36.40241417621107,36.40241417621107
77,t,36.40241417621107,36.40241417621107
78,t,36.40241417621107,36.40241417621107
79,t,36.40241417621107,36.40241417621107
80,c,36.40241417621107,36.40241417621107
81,c,36.40241417621107,36.40241417621107
82,t,36.40241417621107,36.40241417621107
83,c,36.40241417621107,36.40241417621107
84,c,36.40241417621107,36.40241417621107
85,c,36.40241417621107,36.40241417621107
86,c,36.40241417621107,36.40241417621107
87,c,36.40241417621107,36.40241417621107
88,t,36.40241417621107,36.40241417621107
89,c,36.40241417621107,36.40241417621107
90,c,36.40241417621107,36.40241417621107
91,t,36.40241417621107,36.40241417621107
92,t,36.40241417621107,36.40241417621107
93,c,36.40241417621107,36.40241417621107
94,c,36.40241417621107,36.40241417621107
95,t,36.40241417621107,36.40241417621107
96,c,36.40241417621107,36.40241417621107
97,c,36.40241417621107,36.40241417621107
98,t,36.40241417621107,36.40241417621107
99,t,36.40241417621107,36.40241417621107
100,t,36.40241417621107,36.40241417621107
101,c,36.40241417621107,36.40241417621107
102,t,36.40241417621107,36.40241417621107
103,t,36.40241417621107,36.40241417621107
104,t,36.40241417621107,36.40241417621107
105,t,36.40241417621107,36.40241417621107
106,t,36.40241417621107,36.40241417621107
