node, assignment, time2inf, time2death
0,na,-1,0
1,na,-1,0
2,na,-1,0
3,na,-1,0
4,c,76.20355153269324,76.20355153269324
5,t,76.20355153269324,76.20355153269324
6,c,76.20355153269324,76.20355153269324
7,t,76.20355153269324,76.20355153269324
8,c,76.20355153269324,76.20355153269324
9,t,76.20355153269324,76.20355153269324
10,c,76.20355153269324,76.20355153269324
11,c,76.20355153269324,76.20355153269324
12,t,76.20355153269324,76.20355153269324
13,na,0,2.549776289613248
14,t,76.20355153269324,76.20355153269324
15,c,76.20355153269324,76.20355153269324
16,c,76.20355153269324,76.20355153269324
17,t,44.585333057820876,47.80296490812679
18,c,12.985666334523955,13.88963828702762
19,c,76.20355153269324,76.20355153269324
20,c,40.751920404060655,41.91279264253202
21,t,76.20355153269324,76.20355153269324
22,c,76.20355153269324,76.20355153269324
23,t,76.20355153269324,76.20355153269324
24,t,76.20355153269324,76.20355153269324
25,c,76.20355153269324,76.20355153269324
26,c,10.429317364428329,17.194713761200543
27,t,76.20355153269324,76.20355153269324
28,c,76.20355153269324,76.20355153269324
29,c,76.20355153269324,76.20355153269324
30,c,17.540802150395564,76.20355153269324
31,t,31.608118847636813,31.750724435029507
32,t,76.20355153269324,76.20355153269324
33,c,76.20355153269324,76.20355153269324
34,t,76.20355153269324,76.20355153269324
35,c,76.20355153269324,76.20355153269324
36,c,76.20355153269324,76.20355153269324
37,c,76.20355153269324,76.20355153269324
38,t,76.20355153269324,76.20355153269324
39,na,2.7350887457917175,3.739766873812352
40,c,76.20355153269324,76.20355153269324
41,c,76.20355153269324,76.20355153269324
42,c,76.20355153269324,76.20355153269324
43,t,76.20355153269324,76.20355153269324
44,t,76.20355153269324,76.20355153269324
45,t,76.20355153269324,76.20355153269324
46,c,76.20355153269324,76.20355153269324
47,c,76.20355153269324,76.20355153269324
48,c,76.20355153269324,76.20355153269324
49,t,76.20355153269324,76.20355153269324
50,c,76.20355153269324,76.20355153269324
51,c,76.20355153269324,76.20355153269324
52,t,76.20355153269324,76.20355153269324
53,c,25.56315573413754,29.613665011569452
54,c,32.45736343344322,37.77475953645042
55,t,76.20355153269324,76.20355153269324
56,c,76.20355153269324,76.20355153269324
57,t,76.20355153269324,76.20355153269324
58,t,76.20355153269324,76.20355153269324
59,c,76.20355153269324,76.20355153269324
60,c,76.20355153269324,76.20355153269324
61,c,30.662239863202455,48.758873079808694
62,t,76.20355153269324,76.20355153269324
63,t,76.20355153269324,76.20355153269324
64,t,76.20355153269324,76.20355153269324
65,c,76.20355153269324,76.20355153269324
66,t,76.20355153269324,76.20355153269324
67,t,76.20355153269324,76.20355153269324
68,c,76.20355153269324,76.20355153269324
69,c,76.20355153269324,76.20355153269324
70,t,76.20355153269324,76.20355153269324
71,t,76.20355153269324,76.20355153269324
72,t,30.459096931327164,38.09649476210185
73,t,76.20355153269324,76.20355153269324
74,t,76.20355153269324,76.20355153269324
75,t,76.20355153269324,76.20355153269324
76,t,76.20355153269324,76.20355153269324
77,t,76.20355153269324,76.20355153269324
78,t,76.20355153269324,76.20355153269324
79,c,76.20355153269324,76.20355153269324
80,c,76.20355153269324,76.20355153269324
81,c,76.20355153269324,76.20355153269324
82,c,76.20355153269324,76.20355153269324
83,c,76.20355153269324,76.20355153269324
84,c,76.20355153269324,76.20355153269324
85,c,76.20355153269324,76.20355153269324
86,t,76.20355153269324,76.20355153269324
87,t,76.20355153269324,76.20355153269324
88,c,57.00905699813147,62.321889954621135
89,t,76.20355153269324,76.20355153269324
90,c,76.20355153269324,76.20355153269324
91,t,76.20355153269324,76.20355153269324
92,t,76.20355153269324,76.20355153269324
93,t,76.20355153269324,76.20355153269324
94,c,76.20355153269324,76.20355153269324
95,c,76.20355153269324,76.20355153269324
96,c,76.20355153269324,76.20355153269324
97,t,76.20355153269324,76.20355153269324
98,t,60.07819904790205,61.99719168848674
99,t,76.20355153269324,76.20355153269324
100,c,76.20355153269324,76.20355153269324
101,c,44.20636618290374,45.981688148596
102,t,76.20355153269324,76.20355153269324
103,c,76.20355153269324,76.20355153269324
104,t,76.20355153269324,76.20355153269324
105,t,26.019515871490253,26.18844353889522
106,c,76.20355153269324,76.20355153269324
