node, assignment, time2inf_trt, time2death_trt, time2inf_con, time2death_con
686,na,73.17882829061574,73.17882829061574,21.795869916144152,24.358743896429353
687,na,73.17882829061574,73.17882829061574,98.21297467977169,98.21297467977169
688,na,14.764676495372179,18.31846377797169,39.2357891812307,45.76189508852098
689,na,73.17882829061574,73.17882829061574,20.353212933275255,22.8905952410758
690,na,27.33513270015036,73.17882829061574,24.512967540202965,26.338942477278906
691,na,73.17882829061574,73.17882829061574,98.21297467977169,98.21297467977169
692,na,2.6024301106493346,4.04345799202802,98.21297467977169,98.21297467977169
693,na,5.365541852356537,6.078418240005081,12.964928260821885,14.29962548958984
694,na,25.475870489269354,30.115037081639823,17.14238579154971,22.573183431459853
695,na,73.17882829061574,73.17882829061574,98.21297467977169,98.21297467977169
696,na,23.4989591529483,31.437717135210015,49.6350555198492,49.89509223887482
697,na,16.336040778743616,23.342990704538913,10.695556473071367,16.008190143829083
698,na,10.676169736693298,12.485563002860648,19.53727195232643,24.519994176496095
699,na,73.17882829061574,73.17882829061574,98.21297467977169,98.21297467977169
700,na,73.17882829061574,73.17882829061574,98.21297467977169,98.21297467977169
701,na,73.17882829061574,73.17882829061574,98.21297467977169,98.21297467977169
702,na,73.17882829061574,73.17882829061574,15.357577602311245,15.520498614299656
703,na,-1,0,-1,0
704,na,73.17882829061574,73.17882829061574,98.21297467977169,98.21297467977169
705,na,73.17882829061574,73.17882829061574,98.21297467977169,98.21297467977169
706,na,73.17882829061574,73.17882829061574,98.21297467977169,98.21297467977169
707,na,3.619326527391661,6.291895577965597,1.7809777356631717,5.9226303130602
708,na,15.375005776973051,38.56413524401323,98.21297467977169,98.21297467977169
709,na,12.135644582278097,14.743233216778021,21.407741814136255,98.21297467977169
710,na,73.17882829061574,73.17882829061574,25.163987330231155,98.21297467977169
711,na,73.17882829061574,73.17882829061574,98.21297467977169,98.21297467977169
712,na,12.090578508347527,31.331947234722236,2.0488230125842426,6.731002808982014
713,na,6.84218425127339,7.5732843616326075,4.488665252035666,98.21297467977169
714,na,12.221586476607,13.552693165277265,20.69042686215276,24.02455748756677
715,na,31.66920205816284,33.064217441874,30.556024590305018,31.743330929234745
716,na,73.17882829061574,73.17882829061574,10.231830082756165,10.664204403050487
717,na,3.608965799522373,9.381517731560576,98.21297467977169,98.21297467977169
