node, assignment, time2inf_trt
0,e,1000
1,na,55.25672939457006
2,na,86.86463553443758
3,na,62.07017782754284
4,na,100.02355918703657
5,na,102.61426789318476
6,na,115.96007421978837
7,na,116.94030680725139
8,e,1000
9,na,102.05716605313417
10,na,115.33012090863132
11,na,1000
12,na,1000
13,e,1000
14,na,109.39091483485322
15,na,69.68773617149648
16,na,1000
17,na,59.77327652408513
18,na,1000
19,na,101.96233532460793
20,na,1000
21,na,53.04481145675614
22,na,94.66339980619094
23,e,1000
24,na,90.79700149702072
25,na,98.01797793429503
26,e,1000
27,na,94.36721382090973
28,na,92.02688607639946
29,e,1000
30,na,78.12941917890291
31,na,90.64479758488747
32,na,1000
33,na,115.75804511522581
34,na,84.68598815323242
35,na,112.13306745453664
36,na,60.83687750806722
37,na,135.07292699077627
38,na,1000
39,e,1000
40,na,1000
41,na,83.4409121164946
42,na,68.47524450099428
43,na,107.88468148415444
44,na,1000
45,na,73.42437024630269
46,na,1000
47,na,76.97896406175141
48,na,58.43438821535867
49,na,1000
50,na,75.34813588852995
51,na,86.36022630911944
52,na,72.08146821200984
53,na,42.42131582595276
54,na,0
55,na,88.96103666044912
56,na,72.81032458225417
57,na,90.91155089635191
58,na,91.66986780438305
59,na,81.41345996714418
60,na,75.3950316840649
61,na,1000
62,na,108.38127007705617
63,na,1000
64,na,1000
65,na,78.21966107007322
66,na,99.83100396628716
67,na,1000
68,na,1000
69,na,81.27403316788246
70,na,78.13222757336946
71,na,1000
72,na,94.61754454885346
73,e,1000
74,na,147.1667094044696
75,na,72.44706963221995
76,na,57.21170040646598
77,na,61.7950086807318
78,na,1000
79,na,73.93793293020373
80,na,89.01211436961614
81,na,1000
82,na,71.67978004111804
83,na,91.70717513876684
84,na,1000
85,na,1000
86,na,1000
87,e,1000
88,na,1000
89,e,1000
90,na,1000
91,na,1000
92,na,1000
93,na,67.19274567141365
94,na,45.75780809111088
95,na,79.53071374892933
96,na,82.34151105028138
97,na,1000
98,na,96.65414555839165
99,na,83.92246516439432
100,na,70.09477138099348
101,na,74.62227749536277
102,na,88.65977151371456
