node, assignment, time2inf_trt, time2death_trt, time2inf_con, time2death_con
0,na,0,8.504106127450884,0,9.493382797215983
1,na,0,2.428542124128958,0,3.314731917571445
2,na,0,0.3090896389119828,0,17.60721987898014
3,na,-1,0,-1,0
4,na,17.997037253241608,40.10529914472044,24.85132902611692,26.904261465548093
5,e,96.1770885791648,96.1770885791648,99.1378601340757,99.1378601340757
6,na,15.467807278406788,96.1770885791648,32.008329210347554,33.54229922858966
7,na,96.1770885791648,96.1770885791648,33.411061908159226,38.228351674719995
8,e,20.174933593260658,28.622007173114575,51.621745960445516,65.34501764390969
9,na,16.705449221951465,24.708963656499776,22.75709004932008,32.871118058036025
10,na,14.735912898637647,16.79335527243244,16.115781335491842,21.04893921640463
11,na,15.887561647070877,28.55089731615334,99.1378601340757,99.1378601340757
12,na,8.111645859694681,41.05917263992668,8.675963038464232,25.356010430573313
13,na,22.389181754759885,29.360646213308094,19.10646628948,99.1378601340757
14,na,22.26386919357186,25.589947258389866,19.66700448286387,99.1378601340757
15,na,22.470684603627124,33.543237257317884,35.03734015103977,37.44041247380239
16,na,22.54491537149076,96.1770885791648,25.485398356919905,99.1378601340757
17,na,11.097938385283815,11.459476795557762,28.328434447498342,40.028082618321534
18,e,96.1770885791648,96.1770885791648,99.1378601340757,99.1378601340757
19,na,96.1770885791648,96.1770885791648,99.1378601340757,99.1378601340757
20,e,96.1770885791648,96.1770885791648,99.1378601340757,99.1378601340757
21,na,8.98745383454193,20.519520968457186,16.1164523420259,37.24562477997608
22,e,96.1770885791648,96.1770885791648,14.108613623261583,37.2709365687224
23,e,96.1770885791648,96.1770885791648,36.590602214918135,87.15112705696767
24,na,23.34525771203222,37.255123864154186,12.814008455994863,20.27842004086141
25,na,7.897564696047723,18.421852831855453,8.25782144648288,10.09465284829146
26,na,16.476828562203703,19.13836884660032,25.39707325805787,26.582792650243526
27,na,18.527092895519857,31.41379191201223,17.99774122105401,41.69470023675262
28,na,26.943022825954724,34.09977131152219,11.805919258510155,24.058453485333235
29,e,96.1770885791648,96.1770885791648,18.806757894443177,48.243097529955456
30,e,96.1770885791648,96.1770885791648,16.927330763813178,19.221795278604677
31,na,19.31272424331366,23.397756622793917,17.305454457729475,20.329918200273433
32,e,96.1770885791648,96.1770885791648,35.783000662883346,49.172553740165974
33,na,39.117525208502016,49.97742810978151,28.20774949201254,99.1378601340757
34,e,96.1770885791648,96.1770885791648,32.5830884064689,99.1378601340757
35,na,24.742208158857956,96.1770885791648,24.390902127760274,25.938411432653677
