node, assignment, time2inf_trt, time2death_trt, time2inf_con, time2death_con
0,na,-1,0,-1,0
1,na,-1,0,-1,0
2,na,290.75384030699007,3.5076863902924886,500,6.443100408666456
3,na,-1,0,-1,0
4,na,100.23568884788695,290.75384030699007,56.73610480500783,345.6272051535542
5,na,0,290.75384030699007,0,500
6,na,137.72283949095086,290.75384030699007,34.88571340914359,500
7,na,290.75384030699007,290.75384030699007,351.7878866831859,500
8,na,53.82031095818279,290.75384030699007,91.407218395667,500
9,na,290.75384030699007,290.75384030699007,500,500
10,na,25.440203323248028,131.62679692035638,1.1214154241882281,500
11,na,110.32152321825096,290.75384030699007,11.231946120115158,500
12,na,48.23370181599312,290.75384030699007,11.12843718164454,500
13,na,54.987430662988295,290.75384030699007,500,500
14,na,61.774893284100145,290.75384030699007,50.59401223435054,500
15,na,290.75384030699007,290.75384030699007,57.54354551890008,500
16,e,61.34716075595701,290.75384030699007,23.89079392662284,500
17,na,62.4034375600098,290.75384030699007,133.53860342752733,500
18,na,290.75384030699007,290.75384030699007,96.80814529367572,500
19,na,66.7141548592115,290.75384030699007,55.51355700934792,500
20,na,290.75384030699007,290.75384030699007,500,500
21,na,290.75384030699007,290.75384030699007,410.51297435286403,500
22,na,86.16863620676118,290.75384030699007,263.8388345577972,295.99972400857445
23,e,290.75384030699007,290.75384030699007,500,500
24,na,290.75384030699007,290.75384030699007,202.49470073895256,500
25,na,37.9775504732957,290.75384030699007,264.58359998934907,500
26,na,73.08782194743311,145.26373065349176,500,500
27,na,48.45122447265603,290.75384030699007,62.05753989847218,500
28,na,13.697355522166875,56.69230225357575,240.39827895435803,500
29,na,290.75384030699007,290.75384030699007,500,500
30,na,290.75384030699007,290.75384030699007,50.56450555756395,500
31,na,0,290.75384030699007,0,500
32,e,109.61892724558703,290.75384030699007,1.2464962939745885,500
33,na,64.44064544469289,290.75384030699007,200.4337635322967,500
34,na,70.89114562311256,290.75384030699007,56.55851107944974,500
35,na,53.57633954149997,150.3533403707087,202.75756916977025,500
36,na,84.04739381085568,290.75384030699007,1.8977613434275584,500
37,na,85.59748781209035,290.75384030699007,1.981583740544106,500
38,e,59.94285938706601,85.80498458156976,56.652295269300375,500
39,na,290.75384030699007,290.75384030699007,500,500
40,na,74.48565269476579,290.75384030699007,500,500
41,na,37.64394224755272,290.75384030699007,34.620403419685125,500
42,na,125.59500633714701,290.75384030699007,90.60292314601362,500
43,na,121.10660640827332,290.75384030699007,35.40302464322441,43.97570677781669
44,na,290.75384030699007,290.75384030699007,500,500
45,na,290.75384030699007,290.75384030699007,489.9262196067211,500
46,na,290.75384030699007,290.75384030699007,410.6520718083918,500
47,na,130.26241700251873,290.75384030699007,79.56758279626607,500
48,na,110.25706925787937,290.75384030699007,343.9001908910896,500
49,na,64.3773831239561,290.75384030699007,55.61805081788459,500
50,e,15.21999596936801,290.75384030699007,489.6413935200011,500
