node, assignment, time2inf_trt, time2inf_con
0,na,196.75306739838751,143.325688857308
1,na,0,0
2,na,0,0
3,na,0,0
4,na,51.62666580816317,25.69798068747925
5,na,57.795087438470745,48.383422846247704
6,na,56.0106784361148,48.26310066899358
7,na,10.423711079288838,25.20432501566113
8,na,45.795506379089225,74.42068382181435
9,e,85.4387683084123,32.80868981232471
10,na,40.582690335703255,37.24623666954207
11,na,42.62636039673087,36.359634566909286
12,na,34.99923173581305,24.9520842191745
13,na,70.23691055495654,37.480240863284635
14,na,47.2291842084371,30.914879940065397
15,na,42.2789856420369,65.73006791525835
16,na,54.70887641374446,33.686463799529605
17,na,59.561953141607084,36.00102659427044
18,na,54.14979272691697,52.58993867616063
19,na,56.103450961611586,33.55827971081998
20,na,29.192249785449786,46.897955557796124
21,na,27.175538397651273,32.81123605738087
22,na,40.256858083320594,41.74642441096522
23,na,27.532055467033768,62.11300746437592
24,na,56.63335037856166,49.59504114573173
25,na,27.6004629843578,36.94186427964117
26,na,25.222965391142353,31.42554421801878
27,na,61.362547550046166,38.869727248379576
28,na,66.1178155524499,47.723301793802456
29,na,100.31323520162995,34.977799032321236
30,e,101.91821386353642,87.4932571716959
31,na,43.1985072265567,64.80310048935904
32,na,52.90474159339201,29.919149036887593
33,na,37.67123351027303,44.78342897711669
34,na,41.60819567984255,42.85997463469513
35,na,41.7703829513722,36.54193484824342
36,na,196.75306739838751,42.03625911374191
37,e,196.75306739838751,30.517058053133283
38,na,35.447369282350465,23.95486366709223
39,na,65.47558038066138,57.71098467417152
40,na,27.745618197738594,46.94614592471527
41,na,33.14137158183665,37.28444024369033
42,na,46.2418475994081,54.13544175177983
43,na,196.75306739838751,143.325688857308
44,na,72.09883358172655,143.325688857308
45,na,59.136505537225,46.21730886341274
46,na,62.92186226134935,33.65050309744055
47,na,53.78468658174164,29.998286916377648
48,na,73.37594450149659,27.578204373759736
49,na,63.893459894600525,71.86590740106001
50,na,48.77165702426829,38.95737881112028
51,na,44.52243453349303,3.360834246004359
52,na,51.98346799266394,44.63532153564495
53,na,67.45348371613453,44.555879487106395
54,na,196.75306739838751,40.436526692920495
55,na,6.525543139537663,9.181187239175067
56,na,27.52039206106892,37.77626634439631
57,na,54.593046583237566,31.60863262077548
58,na,30.732657390900382,29.74231992420323
59,na,56.022214682725384,83.06076776531047
60,na,46.21124026093552,16.521908896650764
61,na,65.1052702893749,42.79344262683875
62,na,52.66948600833813,27.283087860875344
63,na,17.383799282587084,26.632870886636837
64,na,70.15602587098878,44.532862583479044
65,na,34.555805909011816,56.75449364820026
66,na,65.6370795768494,28.148276128450018
67,na,98.93630891192865,143.325688857308
68,na,77.64572627044373,46.36114102509595
69,na,196.75306739838751,57.96286349355548
70,na,45.12529972459327,85.17608264281131
71,na,61.024132479964464,143.325688857308
72,na,48.607207431792474,49.02227267876971
73,na,43.91983792730331,30.51030391321095
74,na,69.4281050506998,62.952704549049905
75,na,77.01539416493604,27.822137360972587
76,na,47.200242533189034,27.87179447760892
77,na,51.41245906616374,20.431621815680483
78,na,37.692677536136,35.78855780713179
79,na,17.54180669756324,32.599623986027126
80,na,25.775450715537968,52.34622417462851
81,na,96.13902119525233,5.675571544572896
82,na,37.30360198315684,26.832551773456093
83,na,196.75306739838751,43.88801899711759
84,e,42.78431886356925,41.17291911355965
85,na,51.8784732352404,56.66572140837477
86,na,34.23853685396629,42.130559041949084
87,na,51.641473685872654,44.509864707614135
88,e,77.78650756786864,54.489168574510735
89,na,32.19726585234343,51.32993263267397
90,e,115.37792690477282,41.37930272130639
91,na,58.38840856806339,31.529981476423156
92,na,53.49176631930037,56.03256049377258
93,e,196.75306739838751,34.18580382259227
94,na,29.272563149114443,54.050582857458735
95,na,50.2947429990526,64.88313073692333
96,na,48.011593760640125,41.543149376436645
97,na,196.75306739838751,42.22337667295224
98,na,52.49331977001653,23.68692002608067
99,na,20.669600101045717,62.92542506741627
100,na,45.224108889126676,38.768967739688435
101,na,52.996642835348645,67.56203179952657
102,na,50.62761432466636,48.20261838690885
103,na,42.33097730696855,55.5235673807748
104,na,70.92650985566951,30.34984287770163
105,e,86.55743934654875,33.7787784713379
106,na,44.44958512887919,56.08137880398356
107,na,39.956717718526676,58.737767323577785
108,na,50.726776526212255,15.180031539849082
109,na,72.37731074729567,8.034591166100672
110,na,107.15055305446215,143.325688857308
111,na,75.1880128836258,56.257640833057565
112,na,34.295747402964864,43.78004224472521
113,na,54.05164083850904,56.89988818412056
