node, assignment, time2inf_trt, time2inf_con
0,na,190.23951056770144,161.5341783940962
1,na,0,0
2,na,190.23951056770144,161.5341783940962
3,na,190.23951056770144,161.5341783940962
4,na,46.8521319094308,84.31193698918747
5,na,28.792848781444427,55.690376130613416
6,na,190.23951056770144,46.62751487194482
7,na,57.6800345205774,68.3585438046152
8,na,190.23951056770144,46.4710978203929
9,na,73.67624543531274,43.92795955227213
10,na,52.04495217039756,47.266122291173694
11,e,48.04540663738628,70.28149007192542
12,na,63.429419260108524,60.99014011754511
13,e,190.23951056770144,37.13732978990247
14,e,84.60480720900098,25.97796795923654
15,e,190.23951056770144,37.05164392298537
16,e,190.23951056770144,34.637701816023494
17,na,62.8853995758535,19.45788622566892
18,na,190.23951056770144,58.27988711813146
19,na,20.653648110110794,32.8609513111246
20,na,41.24025285206596,6.179304856967664
21,na,47.515184960851556,54.52993595386026
22,e,190.23951056770144,30.474271692780068
23,e,190.23951056770144,43.04005676705618
24,na,190.23951056770144,72.15430491202736
25,na,7.404596878378053,46.010187145318625
26,na,50.990570910339805,42.67219508987255
27,e,190.23951056770144,161.5341783940962
28,na,71.64788046417534,161.5341783940962
29,na,190.23951056770144,31.080198137162075
30,na,75.70081051027393,56.09174930846693
31,na,39.408577935153296,49.77158997865837
32,e,66.59728886033275,43.492208953532554
33,na,60.41816001373668,161.5341783940962
34,na,190.23951056770144,47.11635508962815
35,na,190.23951056770144,48.544090755122326
36,na,49.5463744821126,50.2892730995038
37,na,101.97856866160961,45.36749072735438
38,e,190.23951056770144,17.33878811342164
39,na,0.6232137799548114,8.719829417717957
40,e,98.57210987341463,161.5341783940962
41,na,56.972967681186354,34.257409357583356
42,na,105.53866015853926,33.32385796811456
43,na,74.42090130467372,55.96172693718856
44,na,66.01791941270007,44.00663556041491
45,na,47.06211611648578,56.65128292470256
46,e,190.23951056770144,161.5341783940962
47,e,127.88680538702745,29.69434783219926
48,na,190.23951056770144,43.258788636215975
49,na,53.61248399379706,24.531621432279323
50,na,104.16380347185553,17.74486656900317
51,na,50.831176259931624,39.228086528910865
52,na,104.28427342702679,28.031966387788255
53,na,70.36959744979185,26.424384425475207
54,na,45.75913544160472,55.860712246574444
55,na,57.219465865192575,53.37230311358988
56,na,190.23951056770144,39.170181364962886
57,e,157.21350697138143,37.593099166603
58,na,53.66471491588186,14.407281805006901
59,na,190.23951056770144,34.19063469356801
60,na,100.69820478135978,38.958252653014334
61,e,190.23951056770144,21.753606030137625
62,na,45.30535396352814,48.53623392171347
63,e,66.65097582122493,38.331876231079846
64,na,190.23951056770144,42.45917866665986
65,na,190.23951056770144,34.2659009403524
66,na,102.06421587989222,51.12067477867856
67,na,68.84623571584805,74.69719230456163
68,na,59.54519574522153,46.3086541714091
69,na,62.98946764114221,48.898232530908516
70,na,112.00630049607727,45.43786310326428
71,na,67.25468220723556,53.899272806060516
72,na,190.23951056770144,38.54439469981904
73,na,41.91746898330693,72.82181075756674
74,e,97.21979240405327,28.621468954262436
75,na,74.15061873476526,63.549598883668565
76,na,190.23951056770144,35.30553507972434
77,na,67.26333646836704,69.60167542753129
78,na,55.133972158525225,34.23456890641384
79,na,49.65193197963352,46.22808473841999
80,na,105.39695227482325,52.61417394050361
81,na,190.23951056770144,4.1330267489732915
82,na,38.17275377764165,33.0762674974477
83,na,65.89567533848559,59.74738977281342
84,na,67.48091091803815,42.638191189968666
85,na,88.13888605408967,57.555482353603836
86,na,60.94031409347633,59.42320981841303
87,na,190.23951056770144,36.96917071053297
88,na,72.28465293201691,31.0379928508063
89,na,190.23951056770144,72.34370354429427
90,na,47.103095876543755,23.49632001747685
91,na,34.69437801634922,51.972110459372416
92,na,42.18199096577884,22.692054457720495
93,na,57.14398973977093,40.79091941197637
94,na,41.27130693757138,26.458637337702157
95,na,91.70388207943348,30.904332385182407
96,na,74.1970262839387,32.867017322520496
97,na,34.263603296645876,68.8718081550031
98,na,69.99108128201632,22.08379149410282
99,na,53.780670914316005,39.76455370621843
100,e,46.01941129547217,59.37141669253356
101,na,44.85038154007601,20.15287058457514
102,na,76.09660187204956,48.64860795463163
103,na,72.2184528165743,58.837512576780654
104,e,68.05557635453548,39.77411777138869
105,na,190.23951056770144,57.890336606416554
106,e,190.23951056770144,18.020113414164207
107,na,190.23951056770144,43.15189837160763
