node, assignment, time2inf_trt, time2inf_con
0,na,0,0
1,na,0,0
2,na,163.72000745350314,110.04651548836404
3,na,163.72000745350314,110.04651548836404
4,na,94.48093937182585,44.92075359197949
5,na,29.235037954430215,43.92614346776803
6,na,47.92680417258688,49.38871822353668
7,na,50.773651952577275,32.94725597975671
8,na,128.69572645256446,46.705568605806114
9,na,51.98283045895814,0.5910121849129161
10,na,121.5965717660883,34.52791361782491
11,na,163.72000745350314,38.62456295199902
12,na,66.53942060052168,34.27308161253745
13,na,31.24092610465146,28.87058293319986
14,na,47.67238972956175,56.88631478162875
15,na,34.8204656485961,39.92051926893363
16,na,39.55447026653098,19.91292182675754
17,na,35.20821161841359,41.80578270703701
18,na,48.492379819786656,27.824093211641905
19,na,43.61792981952769,52.42638805359658
20,na,28.61040136703768,38.03760508312752
21,na,163.72000745350314,31.944232215788205
22,na,27.936460478193517,28.43934660518747
23,na,71.74138512459943,31.67060494126059
24,na,29.190215783079168,26.72074824527156
25,na,82.90937202964702,49.347310003420695
26,na,50.2523826266723,36.13220088992162
27,na,38.88133090128252,30.951751032142734
28,na,54.60202636054646,20.295414033517673
29,na,43.20531037702614,44.072934608669605
30,na,50.60666538916941,9.707274088908083
31,na,70.29027566443567,110.04651548836404
32,na,35.364007881437864,57.548162887657725
33,na,54.21067069741638,55.051055381713056
34,na,45.64846851380752,51.25226626726615
35,na,22.161901998879042,41.43450985113686
36,na,47.793903473680665,25.928222173241743
37,na,47.46966295824131,33.484709284180695
38,na,34.35375882534293,20.375160792001584
39,na,40.403971642896146,14.236500686844316
40,na,42.79824426717853,12.969013888888968
41,na,95.76642500139857,110.04651548836404
42,na,49.66733048367931,35.92194034784579
43,na,77.70515664205425,32.87557098678725
44,na,68.52532077489784,41.28254826404413
45,na,53.623520064798726,22.465940263642715
46,na,34.50082535529318,34.5585633573623
47,na,31.351490279533824,47.13099278165457
48,na,20.10927024832696,13.957316928805533
49,na,163.72000745350314,110.04651548836404
50,na,60.51804036036511,22.354019315656675
51,na,87.53919103216283,32.868140151552886
52,na,38.335070300477035,79.25307657716992
53,na,30.035520312059997,72.21804549571435
54,na,22.135619269413773,35.66152884713085
55,na,51.907653497566585,60.637073809820485
56,na,15.724697308416692,110.04651548836404
57,na,34.90621698475933,34.22099411924988
58,na,42.959667396252094,14.83802920553485
59,na,49.13478302406671,12.224180034520394
60,na,42.24401040024783,31.273874909213948
61,na,85.24410210806235,36.87754415838758
62,na,56.00933318022881,49.45049557799459
63,na,41.07554863017111,55.24170811403823
64,na,31.856153394493614,18.11818186311554
65,na,44.41148008129129,38.51837942045486
66,na,46.15769130874992,37.04463869879176
67,na,36.57997427060051,39.642417792840675
68,na,9.522863306009585,53.66242148030919
69,na,56.318756368287104,43.01706502175021
70,na,45.826702862394605,35.375215445752815
71,na,41.90732166078327,60.69935243874164
72,na,163.72000745350314,53.20853693064974
73,na,45.11834738260641,39.116377870340514
74,na,143.165431730127,23.423366441387405
75,na,45.334548301307805,42.856803580419
