node, assignment, time2inf_trt, time2death_trt, time2inf_con, time2death_con
0,na,-1,0,-1,0
1,na,-1,0,-1,0
2,na,-1,0,-1,0
3,na,-1,0,-1,0
4,na,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
5,e,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
6,na,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
7,na,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
8,e,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
9,e,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
10,e,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
11,e,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
12,e,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
13,e,2.9676934770502106,2.9676934770502106,67.01412294543351,68.91292627927068
14,e,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
15,e,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
16,e,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
17,na,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
18,e,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
19,e,2.9676934770502106,2.9676934770502106,35.63504504956171,35.90049506174758
20,na,2.9676934770502106,2.9676934770502106,17.311506173950683,17.61345031369528
21,e,2.9676934770502106,2.9676934770502106,34.037082275527375,36.73402541852217
22,na,2.9676934770502106,2.9676934770502106,15.294233442387984,68.91292627927068
23,na,2.9676934770502106,2.9676934770502106,43.60148249608696,49.38644894888154
24,e,2.9676934770502106,2.9676934770502106,19.472779832102837,21.372175001349227
25,na,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
26,e,2.9676934770502106,2.9676934770502106,34.06099788508179,42.69722404867669
27,e,2.9676934770502106,2.9676934770502106,28.744725831383594,34.87957378780564
28,e,2.9676934770502106,2.9676934770502106,52.40264489460695,54.216053855097385
29,e,2.9676934770502106,2.9676934770502106,29.819598117364098,31.301208451610776
30,e,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
31,e,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
32,e,2.9676934770502106,2.9676934770502106,13.946729613689604,25.4225000614189
33,e,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
34,na,2.9676934770502106,2.9676934770502106,21.058890321642494,23.844619566313302
35,na,2.9676934770502106,2.9676934770502106,68.91292627927068,68.91292627927068
36,na,2.9676934770502106,2.9676934770502106,37.33034758995943,40.977987195010975
37,e,2.9676934770502106,2.9676934770502106,26.399008245203582,29.259362319064603
38,e,2.9676934770502106,2.9676934770502106,14.541107685982764,15.042849478403925
39,e,2.9676934770502106,2.9676934770502106,34.45409547486622,43.62079928729192
