node, assignment, time2inf_trt, time2inf_con
0,na,0,0
1,na,137.0708602062006,132.98551615720325
2,na,137.0708602062006,132.98551615720325
3,na,0,0
4,na,137.0708602062006,50.53507693352918
5,na,42.942552710847096,132.98551615720325
6,na,52.94337422258438,36.52900292712824
7,na,45.46153116518459,43.252885661291884
8,na,81.32147336296535,50.76105055783328
9,na,59.918469170971676,42.28326985931561
10,e,30.74513666881627,71.60445136755504
11,na,40.49322603121962,28.74793919896388
12,na,137.0708602062006,42.10850994416548
13,na,54.888978343113614,132.98551615720325
14,na,57.94601401551969,38.39554327548069
15,na,25.673473582756888,44.40791204819262
16,na,62.46152685355097,27.599800414457402
17,na,30.132978401131123,39.57201236085968
18,e,73.89017063126974,27.29388836568932
19,na,25.240265507750212,47.395744872721274
20,na,33.89705490205809,15.027340265971588
21,na,58.105683786765134,24.64208701045472
22,na,137.0708602062006,28.50907975825575
23,na,137.0708602062006,24.163729542886788
24,na,47.219884713779,34.38312730866453
25,na,41.37924741743874,43.38831251910341
26,na,45.98553648993902,58.47026692245356
27,na,62.046589814658645,34.76350155308543
28,na,137.0708602062006,29.48744990972328
29,na,13.728863559185463,32.51101196049358
30,na,37.50352357429895,132.98551615720325
31,na,55.32643170611424,19.5681984225824
32,na,34.30891208332149,42.23376491505425
33,na,32.59241819532384,40.75652742867097
34,na,45.933669505610915,42.1204686023832
35,na,31.20311216652442,44.499145251035195
36,na,19.31948587968206,18.679770915162145
37,na,33.87976080934233,67.3040437410527
38,na,137.0708602062006,72.37342856052626
39,na,137.0708602062006,54.60858171944718
40,na,25.538670308089053,26.71697731628539
41,na,44.75104602303937,132.98551615720325
42,na,50.547098347663066,48.52941435395277
43,na,137.0708602062006,52.25495580019739
44,na,46.41994888661561,55.85637438211258
45,na,40.45943655212769,49.68983762904754
46,na,40.62868212037474,25.33584967172216
47,na,36.03854834602742,42.19303888044888
48,na,38.96350665653667,76.37704970853267
49,na,63.72023804468685,22.45688312151256
50,na,40.14576123226514,37.64703727939728
51,na,11.662947939939682,60.07916225657204
52,na,60.88983851203964,34.90827875494864
53,na,137.0708602062006,28.314983593071247
54,na,34.895411184242114,74.16769923450804
55,na,43.567662631763405,47.825532039949586
56,na,42.79681462928567,22.2836859837969
57,na,67.94314281327665,54.969916208191165
58,na,33.886926733018875,30.731584397000724
59,e,68.20913077648113,4.2535137126946525
60,na,88.96720883445084,43.234348636672344
61,na,38.547220642515335,47.1266855386444
62,e,45.191634778060326,46.671130584998096
63,na,137.0708602062006,51.506197904135895
64,e,52.75569746684187,44.610912820128824
65,na,33.99806207265003,66.05397006996529
66,na,51.14173282441368,33.461122637075974
67,na,38.13714179975492,21.367019537870483
68,na,64.64510396743937,37.639788735550034
69,na,27.385882279815956,45.939688924896515
70,na,51.25345266692355,18.030426277554362
71,na,40.68784660359063,53.32462421240691
72,na,48.9066658749389,35.32075292036468
73,na,21.890141164820722,132.98551615720325
74,na,69.06975962992088,38.81588932676814
75,na,36.53500657470001,31.654716167374737
76,e,38.277144866552945,64.32373589095701
