node, assignment, time2inf_trt, time2inf_con
0,na,162.79923654597533,146.5088663103445
1,na,0,0
2,na,0,0
3,na,0,0
4,na,162.79923654597533,62.61199357786814
5,na,77.68237807718393,39.837115719123744
6,na,55.914413444282374,70.18976734857038
7,na,73.53989080586223,45.78250237018725
8,na,59.969296021173434,49.72637117582071
9,na,73.96634611478213,31.646716460593222
10,na,86.04223160157659,87.64074475949475
11,na,50.28610608833409,79.95260461081055
12,na,52.891008148757116,45.54956198720063
13,na,81.13835413237884,146.5088663103445
14,na,57.517111694090566,54.92783392304994
15,na,74.93571691245145,62.68573690139122
16,na,54.605626009520364,66.03303571591888
17,na,67.13125228318718,71.67912784951235
18,na,62.007123656246485,45.8856712466449
19,na,60.263180835680714,44.37069088485193
20,na,37.785648470764826,47.50068262587175
21,na,60.02933340938573,146.5088663103445
22,na,32.25167918035409,36.94332486261033
23,na,83.35941175274195,38.40286091968992
24,na,25.590018287715136,41.48799220556273
25,na,48.78114160077062,52.46580952630585
26,na,162.79923654597533,42.605005025862624
27,na,59.42055580405453,46.49388802709369
28,na,62.01656921973453,58.842132897034595
29,na,65.81199270876155,53.56414672884765
30,na,36.781945110675316,67.78300373756157
31,na,162.79923654597533,53.6374540544402
32,na,51.044315475515475,72.10413410753624
33,na,64.0623671415864,41.25765698820353
34,na,60.05626848394103,146.5088663103445
35,na,30.90241145272424,43.67312032141128
36,na,59.94691258225506,74.6104731188725
37,na,11.155672446457844,146.5088663103445
38,na,56.55002530023397,72.36704297646338
39,na,37.246869075835946,58.27093500735988
40,na,55.50614474680892,29.895308117040248
41,na,162.79923654597533,19.040346140178283
42,na,48.63007023938426,49.78788793452923
43,na,43.59352268747086,82.52316430268732
44,na,44.062739574766375,10.582240501995837
45,na,55.67418854994172,31.81960767966508
46,na,72.52148961635375,58.381303521930334
47,na,9.839587035970377,35.98462500068773
48,na,56.87123624118095,52.255161858508885
49,na,64.41810583139952,22.655327310638036
50,na,96.18652839017022,50.010129269825974
51,na,162.79923654597533,68.52357003194052
52,na,56.57610259985105,48.34887138209916
53,na,56.30146149472098,53.482627600810666
54,na,59.642496069309814,34.30935771820886
55,na,57.79591602947717,71.27031174030827
56,na,37.70081593894588,35.806802518766226
57,na,46.99940162785066,61.87887614355545
58,na,37.97407338921334,146.5088663103445
59,na,66.14917701135104,35.49067607791197
60,na,51.79457176327436,65.96827944599819
61,na,14.014482494987247,78.88796541753281
62,na,57.082128569492575,67.3780223547578
63,na,32.426415960454456,9.093863163452426
64,na,24.21443978614295,23.322359985971573
65,na,30.678544648876027,68.29980589619798
66,na,67.4359573258461,52.43368077741452
67,na,162.79923654597533,37.49458616307478
68,na,28.912538800558586,56.85396978862681
69,na,86.95625889443546,35.880853327624294
70,na,75.95195759084883,146.5088663103445
71,na,24.326758452200515,33.227176215584564
72,na,162.79923654597533,24.786677960693847
73,na,51.277593353176584,44.57114451671216
74,na,52.18105876110535,51.31018950023359
75,na,42.3125865213348,30.98119158875717
76,na,74.9758180058193,53.22787234949788
77,na,63.80931000160384,36.442239506505416
78,na,80.19179095601618,72.11695253872784
79,na,52.911347851080706,45.45280507933501
80,na,61.19100555184724,74.09842759172275
81,na,60.829517077764166,47.021447418438214
82,na,52.04148374722351,92.67295653924607
83,na,162.79923654597533,41.99803606294963
84,na,49.052466213131105,38.18000543609672
85,na,53.41928154777046,29.877577228056467
86,na,80.37348010312266,146.5088663103445
87,na,78.20587913684847,46.68045905767858
88,na,48.50709052340878,59.474834846145676
89,na,19.424815534741168,59.166712591886856
90,na,41.525401627520694,46.38189555505705
91,na,50.83744608683518,26.70036576118251
92,na,162.79923654597533,61.97687747648262
93,na,45.421239681206515,146.5088663103445
94,na,71.07120161534864,82.24919424059587
95,na,44.07276919424891,55.33644169822185
96,na,62.27567932548504,57.83224798438457
97,na,59.48153723338097,59.439156997371825
98,na,65.48768310336641,65.18892259658892
99,na,54.23189007035781,45.0131562497136
100,na,100.82747287223766,40.80351221971618
101,na,80.84011036005109,57.04887277932379
102,na,62.685421835323766,48.04728156716611
103,na,65.57561644688955,40.40628460645382
104,na,54.2219196351362,146.5088663103445
105,na,162.79923654597533,24.00140728318224
106,na,49.56195414272402,17.024346671227498
107,na,57.464200065833744,50.201617531645994
108,na,69.78040041075774,57.62014753748495
109,na,40.09231646968249,146.5088663103445
110,na,68.67522740165205,101.01823908183691
111,na,77.75174363267827,28.898343895437062
112,na,94.60077642068995,43.51312048251431
113,na,55.600531376122525,69.78723156955904
114,na,33.82678829827773,49.496543063999965
115,na,61.14367788661958,40.00190525716023
116,na,53.21080574673458,76.37908693600167
117,na,39.9167974862315,38.277373681578744
118,na,43.75150000967472,44.21941313064542
119,na,51.56331054116421,56.60209127326219
120,na,74.87774993995527,50.26286485487465
121,na,31.357466732064758,51.21583082651811
122,na,74.67809179956753,46.23292114981317
123,na,66.83818865537674,44.34332296066696
124,na,11.020238172484907,63.03210477359665
125,na,49.94120657624115,53.77678426673252
126,na,58.7277105406336,47.2372741345032
127,na,162.79923654597533,146.5088663103445
128,na,65.66014110327623,37.00539654280009
129,na,68.86699662487904,29.2151709835685
130,na,54.98189704571036,47.35521544128489
131,na,38.77790416673749,70.27301664577072
132,na,65.68374634197039,51.66236223670965
133,na,34.31786917885634,29.901420872117
134,na,48.882560480548655,54.150408028561664
135,na,67.91874650374,72.75022118180885
136,na,62.92423178412675,146.5088663103445
137,na,162.79923654597533,67.39840978299506
138,na,42.598743298795505,25.444851355509037
139,na,39.15039100482307,146.5088663103445
140,na,57.4922359909004,51.68290061414402
141,na,53.856922065430865,30.41491681762869
142,na,79.96447502978907,44.49173786153519
143,na,55.739609344713664,53.74115485790569
144,na,90.10032956944696,46.38848873202948
145,na,162.79923654597533,40.82941723471337
146,na,77.22185047545008,59.99198544735074
147,na,51.11344434222932,146.5088663103445
148,na,49.56221439149054,41.03017988797591
149,na,50.80700560994936,55.7951897723595
150,na,48.591686353234195,62.705957272487524
151,na,32.30062580217317,42.33766431868058
152,na,162.79923654597533,146.5088663103445
153,na,64.37573081170702,50.85364705830959
154,na,162.79923654597533,52.61955089100102
155,na,64.49942197587009,102.86117076033176
156,na,45.103037791506374,68.25700334332609
157,na,38.07887285822118,73.72495571668371
158,na,41.258845313830314,47.25646128145581
159,na,39.586369180557405,64.94119721185298
160,na,84.01229122305772,38.96428029257194
161,na,28.652693139756412,30.51869220561357
162,na,67.06234479677218,53.02118503887139
163,na,34.81966907817094,44.607336145218376
164,na,75.73890780447336,37.756401073822275
165,na,62.6467444310732,79.99131658190812
166,na,59.23876903332071,37.11320638510038
167,na,68.92418383006229,23.85549200129622
168,na,51.804373873677434,44.28025760707846
169,na,57.63530200920525,146.5088663103445
170,na,60.3352688097419,18.648156604215345
171,na,56.263112890295126,81.0907607408494
172,na,37.60800704733519,13.366024947975461
173,na,66.08916563749948,33.83797943140046
174,na,47.61287795167418,57.56964545244502
175,na,51.97625555168151,63.75420722323892
176,na,71.33737646871357,58.026796759754895
177,na,43.88411831925707,51.91760264050242
178,na,36.73671357929887,146.5088663103445
179,na,55.18780836835679,54.58258913686278
180,na,49.3875320959759,64.38845729812908
181,na,41.72838052182781,39.48226722758859
182,na,21.73221743727681,52.48012990957645
183,na,62.93017276907331,59.83526893183937
184,na,63.008555867561505,68.13231953940887
185,na,55.793167414784335,58.68173633508732
186,na,44.585655822086125,52.28558759574032
187,na,49.7139613897082,50.04541031821936
188,na,11.32302513548455,41.0745012794804
189,na,36.36599636650962,43.73955608390186
190,na,36.68426361936803,62.027674090591525
191,na,28.368123904484683,37.89179101430516
192,na,24.487180084820697,46.4371987187193
193,na,48.964951549070875,37.102682298538525
194,na,92.07055206113502,61.81994358181548
195,na,69.67131284875984,25.377563442595672
196,na,56.74907324713318,51.24614682277778
197,na,25.658549402732575,46.15251179359635
198,na,58.98646308410734,85.64085898064126
199,na,73.24211011511542,26.802752146276585
200,na,56.8803892601813,55.84182613711714
201,na,44.417244479710675,36.650790408295116
202,na,73.61839822936632,37.90554054680912
203,na,55.74993706731977,20.911599320882672
204,na,56.59664794313631,35.984027956524486
205,na,47.5634102174688,49.128188781647516
206,na,27.14016809109474,25.588342679950973
207,na,43.92922687708894,48.35865674614178
208,na,18.64683968206683,41.38104869046891
209,na,37.90501493683404,45.847859304763574
210,na,79.71141344197937,52.3592996670522
211,na,35.97935393117033,41.45421674531728
212,na,162.79923654597533,38.01102713836661
213,na,57.202645961639185,34.44885573601266
214,na,33.536195699328026,50.01633274311665
215,na,51.74167233437691,53.13398156420152
216,na,65.13561101872348,58.857456604804504
217,na,42.5519403886235,46.62633430941701
218,na,59.95238611592308,35.22409988125576
219,na,162.79923654597533,65.65632974087785
220,na,72.18403707856206,77.93232712496756
221,na,52.87140394550399,58.697458826217435
222,na,46.41035808906217,42.73383365417763
223,na,65.08708558487834,54.554378758620025
224,na,47.11328859662054,76.267762116522
225,na,66.19176161843583,41.70576801500921
226,na,29.732562629848573,14.083759700972045
227,na,48.161112947983284,27.47090623991419
228,na,54.24529564651,50.88229141323004
229,na,24.624872988853856,40.26856352312557
230,na,63.61863611558439,24.028054149695773
231,na,33.39795486035834,57.29308553071866
232,na,61.50138028133159,52.428306974739435
233,na,67.86031934868785,33.39528000814834
234,na,162.79923654597533,60.77890628545302
235,na,43.00057449077525,67.76713249997711
236,na,28.392500805129366,16.785372366944618
237,na,66.88113441251187,47.05181417336522
238,na,64.84612187497098,37.78568992023449
239,na,68.6193714838121,65.00527454813788
240,na,50.19496971958585,70.48425292475419
241,na,51.589186626176286,50.48814103817153
242,na,70.97318161469555,43.05730602826797
243,na,66.09944316678998,93.8449819141012
244,na,73.07722283234175,47.05671610831485
245,na,57.6126493511126,58.78215109900021
246,na,67.53794963805639,83.01083790751949
247,na,71.29754503476198,93.57991593052873
248,na,40.904294359416745,62.39426294494053
249,na,56.611271243607206,28.317045582550634
250,na,50.6305785379882,36.660399806012556
251,na,39.29186520705131,90.35417472681682
252,na,26.516664762950157,69.33977077388212
253,na,37.539559365782964,43.56152240007408
254,na,100.024648600651,57.32665207922944
255,na,68.14068626858312,43.99171398474885
256,na,89.46508388925133,34.112271829599024
257,na,67.41917143012311,42.11969632262016
258,na,39.23109857283413,94.71516621648973
259,na,80.76106738957971,37.282068470167324
260,na,39.540968734375596,52.36215193989926
261,na,34.486639378056275,53.27576211537423
262,na,50.54480262912663,58.11415809430278
263,na,64.1765762623885,52.41008057411956
264,na,57.124949403806845,35.715179119379265
265,na,70.53791729248387,43.46289689780144
266,na,162.79923654597533,52.098235053278245
267,na,44.72208111692569,70.81099745672748
268,na,63.25716973618872,46.010301210228114
269,na,51.46782744703742,72.55470588180025
270,na,43.179885676991965,58.493322194884804
271,na,43.13479235074162,63.0965838989303
272,na,71.14664655687668,41.05869492879425
273,na,55.836297129932504,19.598531714545427
274,na,48.55185534079808,49.33849960487481
275,na,44.33200845916041,20.39775507401903
276,na,52.969884163249745,44.93670640790513
277,na,57.85085322317453,25.848455548961947
278,na,56.63775619578268,146.5088663103445
279,na,50.63940420637018,61.007497997573175
280,na,65.44283530265409,58.75301251693872
281,na,31.986856100969938,121.90455015966315
282,na,22.8313269977176,146.5088663103445
283,na,66.50106772537663,52.625110432768814
284,na,58.91086300894402,46.998159609444336
285,na,63.189568884906635,42.181609739930266
286,na,47.695973055084124,50.441271514933824
287,na,63.716706468926645,22.592322537703016
288,na,61.0758957888868,97.36260505802035
289,na,56.50311935192642,52.284587546734706
290,na,51.03150611152459,37.64606987097091
291,na,53.58440622083858,53.1182962314405
292,na,48.601490858776316,57.66863024989222
293,na,64.04334943266652,59.75790373178185
294,na,52.08274902491864,54.62229960276165
295,na,34.3773072874102,11.614007523700081
296,na,47.99878345247082,146.5088663103445
297,na,64.13050985837609,42.13201357292624
298,na,54.85654745582258,53.23476584667345
299,na,50.45231312449446,86.72945857205204
300,na,59.87321774361344,38.47126573734821
301,na,22.66798166346286,30.50579803534503
302,na,35.207823018594674,11.486200211526738
303,na,66.53432283528588,64.9168405485954
304,na,67.40331375279361,66.75604075403855
305,na,9.53112478425409,41.52317694498618
306,na,41.95356543418356,50.317808681203445
307,na,56.77778449151834,53.67701193674548
308,na,51.838036481800216,51.25925129779533
309,na,162.79923654597533,48.18155539395683
310,na,57.012093196719924,48.538809838180484
311,na,47.42194636691656,65.34815340825047
312,na,37.432188520179196,52.357730229019516
313,na,34.26628724030288,25.192122688308874
314,na,45.17072325181938,104.32625304328026
315,na,39.84362241363487,69.78285380607456
316,na,37.045659160767514,39.33781867066799
317,na,36.77816133673226,48.434057088865494
318,na,58.01454000616407,146.5088663103445
319,na,162.79923654597533,30.366454197085663
320,na,40.366037515807584,30.81559265612489
321,na,6.658272014449231,53.121011671342536
322,na,53.27982631488383,42.63171222888178
323,na,37.947156518311445,64.3639344604423
324,na,34.94231230969541,146.5088663103445
325,na,72.9071114219837,29.815169240476745
326,na,59.7041910381818,40.92527349296129
327,na,59.87943934620688,35.83613522657332
328,na,50.512295329528285,49.99881957005945
329,na,62.14727576143029,29.989823787364614
330,na,33.37142185154331,28.249481508631074
331,na,66.1802855461015,33.256792291237176
332,na,45.38124613945926,56.47942722288958
333,na,39.64763245649007,49.85938356421794
334,na,59.17479843494698,49.71491597531232
335,na,84.29278320964163,39.89762896032047
336,na,35.774042556697374,44.8546799723022
337,na,57.92718268262894,59.56661034506975
338,na,58.061933928967434,38.97506366498033
339,na,162.79923654597533,40.21991516102078
340,na,44.9552493560739,46.63886618660694
341,na,32.56090336824117,47.711235533410026
342,na,42.3001664310155,47.408464070086104
343,na,162.79923654597533,4.52280884571605
344,na,162.79923654597533,48.08836297137024
345,na,56.95271847962184,52.94532345328171
346,na,66.81382066165483,24.65632897305027
347,na,57.83262728898309,21.495654310219
348,na,162.79923654597533,31.606072224507994
349,na,162.79923654597533,49.13765229729876
350,na,51.789570464066465,27.349451734800617
351,na,69.70676189658786,66.33202588009833
352,na,52.444864922704056,32.409854914560455
353,na,51.03587211764249,46.700300374136845
354,na,89.32016156264073,37.42302132176515
355,na,59.36889266794936,53.29471526391274
356,na,90.64733359692768,36.72553023891503
357,na,50.7511002250856,69.98034670955711
358,na,62.7821409304071,37.699693526695285
359,na,47.028568813430546,46.506688001789264
360,na,59.46497565370738,30.77719445976698
361,na,60.75911676680351,146.5088663103445
362,na,63.675091218904996,69.58385290138818
363,na,28.670044249727837,62.63409176433804
364,na,53.44305365077138,95.56310089533899
365,na,12.884900060442124,52.931804072239494
366,na,23.05144416046728,63.07120097123459
367,na,46.471631759245845,52.951826348673286
368,na,69.25975425309734,49.165284567753055
369,na,61.80901453289451,43.92403334351833
370,na,56.79484754553405,63.51171690529113
371,na,45.553310773178254,39.19110635956817
372,na,40.67477293253939,48.83416582445374
373,na,28.444878367835845,45.4696073229548
374,na,65.55524133866574,69.3779551884093
375,na,26.421544421784578,72.53779715066052
376,na,35.32955951492438,28.997217579509048
377,na,47.38645497276821,58.890045815510796
378,na,81.27419653432179,38.2993840290783
379,na,45.864312735384914,75.88607568683189
380,na,12.058550197093568,5.191485826882245
381,na,66.81261902239326,146.5088663103445
382,na,82.86556003881232,53.18198855120731
383,na,47.65216428981356,28.58192263292752
384,na,36.756143106374985,32.87528606724788
385,na,57.80640802197013,68.02514556656676
386,na,43.37413443608277,53.41026284607777
387,na,41.075435830337504,51.66430490863272
388,na,48.067853080553746,68.46012887331341
389,na,162.79923654597533,59.716108821646564
390,na,50.17538621610891,63.99887060517334
391,na,72.39081904823877,49.49239365904045
392,na,60.136691297431376,43.84739105429781
393,na,53.62227431565701,79.07407565442028
394,na,59.201845107016226,49.13907417297752
395,na,53.984607217363425,57.81489079919065
396,na,27.077497446805445,54.073759186858936
397,na,28.438700316870598,80.1970030449732
398,na,54.27068502930699,40.283780126401
399,na,0,0
400,na,58.43326052345667,42.60006939744592
401,na,30.951649539799643,23.062153841856443
402,na,89.46558180569025,60.90808957247864
403,na,50.93893578223674,37.91528298515394
404,na,33.07807217084523,37.124931874003444
405,na,162.79923654597533,69.71165934414404
406,na,39.89446897038844,54.49055717929746
407,na,40.26877983709515,62.62113257395774
408,na,43.363248897327395,32.25843733817624
409,na,28.80630991072709,40.52896756477069
410,na,17.13124638363356,49.0260709280961
411,na,162.79923654597533,146.5088663103445
412,na,78.68401555983473,146.5088663103445
413,na,41.07556038424058,34.09095960938224
414,na,54.84148568069542,36.8839351537878
415,na,61.85291862733031,53.83337347334532
416,na,62.09132198285416,78.9731300540503
417,na,162.79923654597533,57.87265135107736
418,na,162.79923654597533,78.40929384977528
419,na,61.88611178221235,46.02521160875749
420,na,49.59671669773399,52.45689684131749
421,na,52.8206184295729,45.24335417246569
422,na,62.136870146314635,48.59231288920136
423,na,9.326160252009746,89.20692946638681
424,na,76.63751545994717,60.82178617487954
425,na,41.385117076667775,35.24133882876082
426,na,50.36460146682672,51.55048248150176
427,na,34.953456719737716,28.752749525263543
428,na,35.56918649365767,73.15859457174629
429,na,52.29105937447858,39.705939560718896
430,na,48.29714600221921,60.120702188052064
431,na,65.35935921026667,55.48184628131224
432,na,49.67859973349484,60.66441848622605
433,na,33.67984040701732,50.75268003487808
434,na,47.72391392335899,54.05935383044796
435,na,55.14462679886433,87.70055189470133
436,na,162.79923654597533,146.5088663103445
437,na,43.18001406790022,55.945209772326606
438,na,61.57563514906407,41.708794502741284
439,na,39.71254789913345,45.3753171684987
440,na,48.15106401676128,74.03581470075714
441,na,41.62706174553397,40.571499759119526
442,na,66.10153430277872,99.50790259651501
443,na,45.61916206467558,62.77131108830556
444,na,61.27547856321515,67.02791807727151
445,na,32.154441080219605,34.45488758812953
446,na,59.66881369503035,46.9207717126132
447,na,53.81220731406408,61.985267635836415
448,na,83.15804689158773,54.4487431832713
449,na,70.79801750432301,60.389080436906376
450,na,100.38234616313977,67.50649666729963
451,na,67.89189984549903,46.553208984356864
452,na,60.97174887867296,40.01989809724872
453,na,71.27277434612527,45.60200878405929
454,na,41.85196221295686,33.91012260491448
455,na,52.343321413066334,41.869498637076624
456,na,62.71852134272053,63.73756125813139
457,na,40.69190511236769,57.191975612282484
458,na,27.08989811509461,111.54153465744183
459,na,45.790233841798,146.5088663103445
460,na,58.813489997304686,50.92925050906587
461,na,26.33590774091525,38.40752943657939
462,na,162.79923654597533,74.21645352045482
463,na,66.40281265765198,46.87468583725063
464,na,53.38353600802672,72.3908325463656
465,na,41.61719453441786,64.22605810857019
466,na,72.82958633132506,74.62021584886115
467,na,162.79923654597533,146.5088663103445
468,na,36.53543833911223,55.14565149965538
