node, assignment, time2inf_trt, time2inf_con
0,na,133.84536133184645,124.43902888487168
1,na,0,0
2,na,0,0
3,na,0,0
4,e,58.344971025205076,30.569771285776728
5,na,39.24735361341686,38.297094900928
6,na,30.99026953579678,124.43902888487168
7,na,78.04748665599965,38.037483124511375
8,na,28.798786105384874,23.272498574867345
9,na,71.07989368184893,124.43902888487168
10,na,59.46523733059419,23.670465163909682
11,na,45.71013170853768,88.30510834710626
12,na,52.0753290382913,47.318542653794466
13,na,11.75005271137717,37.607990070072844
14,na,36.72452611074675,41.49952111483048
15,na,133.84536133184645,28.809089695316487
16,na,41.93178682275188,27.431484857925536
17,na,42.392735151202935,40.060317210019406
18,na,27.524816916138963,46.82886712180281
19,na,40.41386114578892,30.962837542337766
20,na,33.72124950764247,54.14552601554476
21,na,34.40758873721059,38.25537458961487
22,na,9.727329219256093,19.784115829934557
23,na,59.21991555038738,40.76346995930585
24,na,47.04121707469194,69.83921153009665
25,e,70.07245614376052,49.00239875727025
26,na,41.420565305199844,13.039563445782898
27,na,34.400916487454985,22.68169316306657
28,na,70.21776149554205,13.575236651434114
29,na,30.399935717885604,124.43902888487168
30,e,133.84536133184645,35.613669164759564
31,na,48.26607042168036,41.243982601456345
32,e,133.84536133184645,41.13997453640046
33,na,39.752953924012935,48.20508537169932
34,e,49.25864471859205,47.52192837041387
35,na,30.237259266120006,41.0513820465659
36,e,133.84536133184645,27.65799776149953
37,e,133.84536133184645,43.46003561025187
38,na,26.676275248058065,124.43902888487168
39,na,52.44011143712903,35.270712143291924
40,na,133.84536133184645,39.87669454629423
41,na,47.12435016726732,50.99325246167388
42,e,59.72644746265126,32.86515540156186
43,e,8.320707795935965,45.17538731080039
44,na,48.176431750908684,124.43902888487168
45,na,50.41570555460191,38.381854320674314
46,na,41.292532610918634,14.110470122683017
47,na,38.981131676470916,41.31707713011552
48,na,25.250589283355488,124.43902888487168
49,na,45.50441067822266,41.78567145903615
50,e,60.63342149906579,47.32106065348219
51,na,35.86033421654443,31.140435664474623
52,na,32.143646988543146,25.083704428060585
53,na,21.678413216505284,41.24837303760846
54,e,83.8472524211068,124.43902888487168
55,na,65.60272370617702,16.99798412289224
56,na,59.7664673670545,52.6025067891404
57,na,23.35934526019773,41.77381587370755
58,na,31.27292865064299,31.5343970440242
59,na,47.039775224095465,19.50256230378824
60,na,54.32217944477691,17.05669346354472
61,na,58.87210303793948,25.368445310007587
62,na,34.93519204802774,43.67186461723324
63,na,43.646369878174625,25.792129764099457
64,na,51.62517436111955,32.24998427687903
65,na,62.976284744662614,47.67319405492352
66,na,37.01930605172593,51.58863705561507
67,na,29.526786257191247,37.63509694171398
68,e,86.04532295093749,32.81906553331968
69,na,35.85695945343883,25.019639553932173
70,na,28.69791789206013,33.06388020244288
71,e,53.852554200980826,48.40603472288728
72,na,43.35663000858774,31.64878395372729
73,na,7.018149197657373,36.19559390448168
74,e,20.82012944290363,124.43902888487168
75,na,38.79266260863731,86.28988915013309
76,na,57.87687997600455,33.14053480230946
77,na,30.561507114252446,49.91726384542298
78,na,48.094493158777674,34.66002237989657
79,na,23.240597206083713,46.774514537134834
80,na,28.827007710118668,27.274233227193964
81,na,51.23922425998546,11.525351011240112
82,na,47.43605173686726,32.09983996559459
83,na,14.594109814448814,11.656635037370474
84,na,46.08253084512492,17.475140302319467
85,na,35.5696969773286,11.856374927234727
86,na,25.12840881139374,57.14894087264217
87,na,39.510125419178976,36.172399156921706
88,na,23.476552320283265,47.20969433995995
89,na,58.49956356083219,24.640857436595304
90,na,14.947434254418894,40.63463513630409
91,na,30.888840687514374,54.82945211520241
92,na,35.77716708025994,37.39299147640332
93,e,71.30751673836116,45.923830400942805
94,na,24.119697975761216,50.09424260355559
95,na,58.489548333210756,33.292753474075916
96,na,53.46859039408692,37.25921594117886
97,na,49.87797350211723,35.4893452870913
98,na,17.177650024088074,23.326722094863346
99,e,37.89561856011011,34.14927624761102
100,na,133.84536133184645,28.099436632711797
101,e,133.84536133184645,26.43558292741781
102,na,76.45041800198538,11.99687007823942
103,na,52.66262196859943,50.102964817750795
104,na,68.53767887503275,124.43902888487168
105,na,31.368397391095346,51.87534386840679
106,na,32.46280519443887,28.60251018120384
107,na,46.68973589581675,47.13374378418904
108,na,40.19852380676188,20.853634019867993
109,e,133.84536133184645,37.5560878217046
110,na,23.198596644628708,10.832201672399178
111,na,35.51087315265483,5.951133059041485
112,na,34.052362825728515,18.55868674632155
113,na,40.79054068372209,26.075310866158258
114,e,68.34789284226213,13.609272339552936
115,e,38.594278386007105,34.358574928598046
116,e,61.698752004072595,26.84838519771101
117,na,41.895564714434826,25.482419578666494
118,na,45.706036113183366,49.045331797404
119,e,51.45968427062883,35.09377695274801
120,na,47.54638160702792,30.218677530124623
121,na,17.952893142763713,21.248047707358044
122,na,52.11627735160631,39.58015251019222
123,na,62.259084511704785,54.580466572737514
124,na,35.68563743375634,30.953672545221984
125,na,42.752557801361235,33.07873029675041
126,na,64.66151070246863,34.530998553771475
127,e,133.84536133184645,31.95730262174084
128,na,19.984336357458968,39.610581557311264
129,na,40.139879003880644,42.759622374692995
130,na,58.19898306019271,39.06202508305429
131,na,49.43042181053738,26.611839751890468
132,na,38.23168356773272,49.32553163004576
133,e,133.84536133184645,20.37024591267531
134,na,54.38847369647621,43.10316902919277
135,e,133.84536133184645,45.26818314116257
136,na,47.23134761109894,35.50754040654641
137,na,63.9665667061098,57.845697985383886
138,e,133.84536133184645,56.74424622067398
139,na,0,0
140,na,39.33242444907567,56.88669669056058
141,na,47.656006759929454,30.66605152342698
142,na,33.167502420728326,38.385584693886955
143,na,133.84536133184645,56.84751790512739
144,na,54.38802422176866,47.996956467738926
145,na,66.01229640228976,26.71999380210421
146,na,0.850233813584509,4.590663671656762
147,na,41.20285291094457,55.16910933281105
148,na,44.54191834923251,73.77765377935147
149,na,54.128581670877274,21.805950980423127
150,na,17.962150448684675,45.709422374202624
151,na,48.65463818163683,21.566068301862845
152,na,54.887930438915184,124.43902888487168
153,na,39.538159387041304,20.700884680986864
154,na,73.63176359662931,15.581286995288469
155,na,52.4614941488186,36.07686366380335
156,e,88.77971896625058,17.80249695853185
157,na,23.09458949222658,26.41171535381301
158,na,7.018592650748261,19.571298395421795
159,na,49.48452444253484,29.44993967087761
160,na,46.149477474582696,30.829763712033017
161,na,39.36346064058452,39.33455573936459
162,na,67.0262840431763,59.06950644699011
163,e,97.88368716074328,34.538632005323365
164,na,41.31876947787533,36.20843882260932
165,na,35.94584473572921,44.204113837936696
166,na,24.88358301955147,30.56680151336569
167,na,28.38096722525658,22.044919212011497
168,na,40.59579426514214,36.378051981230804
169,na,31.142303837036476,39.84248548854476
170,na,46.19746066078936,32.23608679706082
171,na,83.3048600026737,47.996546629897914
172,na,37.627321846264785,30.183926811570537
173,e,33.56865668998892,34.63838067933621
174,na,27.29570721218417,51.94005664541743
175,na,29.90074452690242,35.49764197615203
176,na,43.04068893854743,37.42685724229569
177,na,31.312163689922237,124.43902888487168
178,na,58.01396283185404,33.767724210739566
179,na,68.34208737286818,49.11205703604931
180,e,38.902180332041674,20.10076025285508
181,na,38.08755352719197,43.77349853131723
182,na,62.51303762250761,28.41008617485757
183,na,40.03526271563851,42.29654566336252
184,e,51.653582747337055,52.20843655182429
185,na,50.72052419660543,30.381630462749467
186,na,23.02459532986556,57.2331382040242
187,na,32.864078528912906,12.81513384443283
188,na,35.31668056432394,31.626927834327834
189,e,133.84536133184645,71.20641269038475
190,na,47.17837345124402,28.05721342026785
191,e,39.23970797699306,10.400468950121745
192,na,20.368852775849508,24.38674640154756
193,na,55.99115647623627,49.86417385908736
194,na,66.18290229119107,35.190991537113064
195,na,47.35045448451502,75.0491518858006
196,na,44.2846825158102,29.669499846711
197,na,31.78644792930737,32.60775854070298
198,e,80.4179603439816,10.470613690423727
199,e,51.80201934236943,38.407108204932165
200,e,133.84536133184645,17.60709719625349
201,e,65.41408122698718,48.936414883443355
202,na,62.97507219378904,36.61595460020966
203,na,133.84536133184645,31.57148389142592
204,na,25.12620310223355,25.635111347679203
205,na,34.12911775598511,63.58358328745652
206,na,55.94521644991482,56.03787918092589
207,na,63.21465275016023,124.43902888487168
208,na,19.98633865142815,29.920427435057025
209,na,45.785648936399355,33.67559469123307
210,e,62.24105761502745,78.59223027728059
211,na,37.39733136031062,20.390871965212007
212,na,40.335043723120094,46.72265329821617
213,na,8.519900503436208,19.18090537767147
214,na,57.51898113292642,34.235329441497555
215,e,41.284687272598696,30.12392930258324
216,e,133.84536133184645,28.889140622097727
217,na,133.84536133184645,30.660793005422043
218,na,133.84536133184645,9.036580666772505
219,na,54.230088845751,34.06048271658264
220,e,46.82830704518719,94.01314668712972
221,na,42.36990716808659,124.43902888487168
222,na,54.1024218629838,25.100829740150267
223,na,69.82657596653807,52.184096004766204
224,na,59.88219023332913,46.68036576571191
225,na,35.28936463988502,51.27113420107575
226,na,16.63794750685316,18.941784968758146
227,e,133.84536133184645,33.790386602516826
228,na,59.03013942455872,42.245798410228815
229,na,44.87805454167873,41.7189740955227
230,e,53.887683808310676,35.702983600770565
231,na,40.2660825365861,50.76182653871078
232,e,47.93602473488573,32.17618485575091
233,na,49.79768633295482,32.95792924904941
234,na,44.85158704036455,16.730760617601803
235,na,59.29557584098734,40.812230552667884
236,na,36.923461157971765,68.95497131803943
237,e,133.84536133184645,61.46404521082005
238,e,41.795100737066335,40.29538792460778
239,na,60.8804584911493,23.164538984794167
240,na,81.70677842024739,124.43902888487168
241,na,48.60753257965743,36.091582918175995
242,na,48.669629526342284,16.27002294836343
243,na,13.949783810626222,30.197792762502118
244,na,61.543277240557,53.34558515364709
245,na,56.8907530598419,38.0538412822886
246,na,133.84536133184645,24.45437383775425
247,na,29.085075207575464,29.671425572142617
248,na,46.47317238972643,22.177258380439653
249,na,6.598680358329602,35.85502022546104
250,e,47.60214911525869,41.50562608778882
251,na,22.451300979344627,40.82344697004955
252,na,133.84536133184645,36.045048689941716
253,e,72.60599360785585,44.21582802354444
254,na,133.84536133184645,48.06432241465675
255,na,28.29075318298651,19.714070360419534
256,e,54.81711850406233,39.13104045749271
257,na,50.89169726581875,56.95249233142072
258,na,0.14716606620464853,7.948050936847642
259,na,72.67930077041709,24.71567748686373
260,na,37.05495328188243,35.61474963185042
261,na,64.6103611482818,3.1539994115028107
262,na,25.924596168395013,41.32137978688442
263,na,52.24927023107123,37.72306676322215
264,na,55.52280963133652,30.177117171265497
265,na,65.47367949657328,54.973433545333144
266,na,44.012937951410954,47.37541519080029
267,na,27.816803381802583,29.567284970065746
268,na,40.90888838042279,30.131977667379157
269,na,133.84536133184645,124.43902888487168
270,na,42.865304145488615,15.31857105059116
271,na,39.58605628837715,50.38344784827444
272,na,28.50099232076671,124.43902888487168
