node, assignment, time2inf_trt, time2death_trt, time2inf_con, time2death_con
688,na,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
689,e,18.001761034943723,22.507935095505616,8.725618146716181,9.903556687475708
690,e,82.09469117249071,82.09469117249071,17.597768693130703,29.45179940888462
691,e,82.09469117249071,82.09469117249071,13.387812015469104,130.4235797950635
692,na,18.62675141519415,23.52294065496137,130.4235797950635,130.4235797950635
693,e,34.05646799855461,39.684757419914895,50.43686660607681,55.69894177129538
694,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
695,na,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
696,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
697,na,82.09469117249071,82.09469117249071,25.657124053477276,27.412115885037
698,e,32.59033113018834,33.855302544154064,16.790368311991994,21.267683390594623
699,e,82.09469117249071,82.09469117249071,10.505851048730918,14.842713617554354
700,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
701,e,35.043390938252834,38.55894050817934,130.4235797950635,130.4235797950635
702,na,18.265718767688295,82.09469117249071,45.699128124719415,48.476477545897815
703,na,31.062250303963676,33.55779210408715,30.289492510276304,30.510208049157942
704,na,10.176577646805393,10.551508026603758,28.09126673412725,28.916547974317943
705,e,82.09469117249071,82.09469117249071,24.852168049384346,26.328752917877036
706,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
707,na,82.09469117249071,82.09469117249071,76.88912270148941,80.32527911677543
708,e,82.09469117249071,82.09469117249071,28.561759317910553,32.265073643113254
709,na,82.09469117249071,82.09469117249071,3.509198935554141,3.7554075589385416
710,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
711,na,25.227540078713655,29.496787897135263,41.471467615630466,51.04490293021062
712,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
713,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
714,na,82.09469117249071,82.09469117249071,46.44749522030097,130.4235797950635
715,na,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
716,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
717,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
718,e,82.09469117249071,82.09469117249071,32.49866936445204,33.30906089900367
719,na,44.2022006309641,44.902825934939756,130.4235797950635,130.4235797950635
720,na,82.09469117249071,82.09469117249071,30.728781639190466,31.83204393094825
721,e,82.09469117249071,82.09469117249071,29.07190265816553,47.28409707388282
722,e,82.09469117249071,82.09469117249071,62.082807560667014,72.07140408421259
723,e,70.93957348228062,82.09469117249071,130.4235797950635,130.4235797950635
724,e,8.748396048516023,11.644881710282807,8.858844817587975,10.27252281379574
725,na,31.034867282339558,42.52368874409431,35.069443449150846,38.4918778975348
726,na,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
727,na,82.09469117249071,82.09469117249071,8.31157695223296,9.922869020792941
728,na,82.09469117249071,82.09469117249071,21.409938892082018,22.91708371888081
729,e,82.09469117249071,82.09469117249071,16.78970387455595,20.01111137199916
730,e,82.09469117249071,82.09469117249071,24.53473304581122,26.572498537102547
731,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
732,e,82.09469117249071,82.09469117249071,25.80055137765795,27.60392913716812
733,na,-1,0,-1,0
734,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
735,e,82.09469117249071,82.09469117249071,20.34747237990079,30.90956275857678
736,na,13.372836450018719,18.22375390389116,130.4235797950635,130.4235797950635
737,e,82.09469117249071,82.09469117249071,35.464014756500575,35.598527490847296
738,e,82.09469117249071,82.09469117249071,32.69489255601129,40.577755870741385
739,na,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
740,na,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
741,na,20.259413049669032,30.835280467465203,23.516105573159606,29.297404738530876
742,na,6.077785794497361,10.196539257146842,130.4235797950635,130.4235797950635
743,na,82.09469117249071,82.09469117249071,20.64599819962993,130.4235797950635
744,e,82.09469117249071,82.09469117249071,11.391689160304141,20.701149766483905
745,e,30.07088731746733,30.545179878017464,24.941244096468097,25.401896569304213
746,na,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
747,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
748,na,19.645614000148363,19.934316386707867,130.4235797950635,130.4235797950635
749,e,82.09469117249071,82.09469117249071,71.60228177820532,72.03494537158844
750,na,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
751,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
752,na,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
753,na,3.965050019662109,5.967793703713891,28.00086421338776,28.0020565322269
754,na,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
755,na,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
756,e,82.09469117249071,82.09469117249071,18.082250060969578,20.787641992105907
757,na,82.09469117249071,82.09469117249071,25.130048099146165,37.56337329908446
758,na,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
759,e,45.68568037434218,45.98208352140457,130.4235797950635,130.4235797950635
760,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
761,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
762,na,82.09469117249071,82.09469117249071,33.14189414485372,39.175910940679614
763,na,22.505595591565456,82.09469117249071,19.796289796628976,20.05965256414429
764,na,4.182081125078855,13.126419066307637,130.4235797950635,130.4235797950635
765,na,82.09469117249071,82.09469117249071,23.673605464848134,27.124703667935936
766,na,28.357015850627423,29.328468420248228,26.330578864524785,27.745580514282175
767,na,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
768,na,82.09469117249071,82.09469117249071,17.398990088360627,28.159263140595108
769,na,82.09469117249071,82.09469117249071,46.92227150032216,47.093183656042626
770,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
771,na,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
772,e,82.09469117249071,82.09469117249071,20.717702524852104,25.025942190499162
773,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
774,na,82.09469117249071,82.09469117249071,62.92614206019766,64.01323290088206
775,e,82.09469117249071,82.09469117249071,130.4235797950635,130.4235797950635
