node, assignment, time2inf_trt
0,na,199.9262343559521
1,na,199.9262343559521
2,na,0
3,na,0
4,na,199.9262343559521
5,na,199.9262343559521
6,e,17.069340112130092
7,na,36.615730491161656
8,na,199.9262343559521
9,na,54.51839848634427
10,na,199.9262343559521
11,na,199.9262343559521
12,na,199.9262343559521
13,na,199.9262343559521
14,e,199.9262343559521
15,na,199.9262343559521
16,na,199.9262343559521
17,e,85.55923694708942
18,na,140.94167920275558
19,na,199.9262343559521
20,na,199.9262343559521
21,e,199.9262343559521
22,na,199.9262343559521
23,e,199.9262343559521
24,na,199.9262343559521
25,na,86.09669138325675
26,na,174.45349937728915
27,na,199.9262343559521
28,e,199.9262343559521
29,e,199.9262343559521
30,e,199.9262343559521
31,e,199.9262343559521
32,e,199.9262343559521
33,na,199.9262343559521
34,na,199.9262343559521
35,na,199.9262343559521
36,na,199.9262343559521
37,na,8.790415412437465
38,na,37.467469521258806
39,na,199.9262343559521
40,e,199.9262343559521
41,na,199.9262343559521
42,na,199.9262343559521
43,e,52.35507558238013
44,na,199.9262343559521
45,e,199.9262343559521
46,na,69.59221486502278
47,na,15.797441979632149
48,na,199.9262343559521
49,na,90.89564844861924
50,na,26.613594324364847
51,na,199.9262343559521
52,na,199.9262343559521
53,na,199.9262343559521
54,na,199.9262343559521
55,na,199.9262343559521
56,na,71.466138331676
57,na,199.9262343559521
58,na,64.14361541562441
59,na,199.9262343559521
60,e,199.9262343559521
61,na,199.9262343559521
62,na,199.9262343559521
63,na,199.9262343559521
64,na,199.9262343559521
65,na,199.9262343559521
66,na,199.9262343559521
67,na,26.96917368739398
68,na,199.9262343559521
69,na,199.9262343559521
70,na,199.9262343559521
71,e,63.1885263980704
72,na,130.08846222590418
73,na,199.9262343559521
74,na,199.9262343559521
75,na,95.21262046934537
76,na,199.9262343559521
77,na,89.38156147743842
78,na,199.9262343559521
79,na,199.9262343559521
80,na,57.16850260786084
81,e,199.9262343559521
82,e,199.9262343559521
83,na,199.9262343559521
84,na,123.95092574021812
85,na,18.64108690447671
86,e,199.9262343559521
87,na,199.9262343559521
88,e,199.9262343559521
89,e,199.9262343559521
90,na,199.9262343559521
91,na,71.16366160017758
92,na,199.9262343559521
93,e,199.9262343559521
94,na,199.9262343559521
95,na,199.9262343559521
96,na,56.9000622894279
97,na,199.9262343559521
98,na,135.26548366878328
99,na,199.9262343559521
100,na,72.44621423904168
101,na,11.093769101156862
102,na,199.9262343559521
103,na,199.9262343559521
104,na,199.9262343559521
105,na,199.9262343559521
106,na,199.9262343559521
107,na,199.9262343559521
108,na,84.58525449905481
109,na,199.9262343559521
110,na,199.9262343559521
111,e,199.9262343559521
112,e,19.398100112883625
113,e,199.9262343559521
114,na,199.9262343559521
115,e,199.9262343559521
116,na,199.9262343559521
117,na,29.919771559838
118,e,199.9262343559521
119,na,199.9262343559521
120,na,199.9262343559521
121,na,93.20286821321422
122,na,92.08850028800317
123,na,199.9262343559521
124,na,20.296488941236642
125,na,199.9262343559521
126,e,37.726075972368584
127,na,138.6021501141639
128,e,199.9262343559521
129,na,199.9262343559521
130,na,199.9262343559521
131,na,199.9262343559521
132,e,199.9262343559521
133,na,199.9262343559521
134,na,199.9262343559521
135,na,162.37174814835717
136,na,199.9262343559521
137,na,99.9492207973111
138,na,26.6750754636589
139,na,199.9262343559521
140,na,199.9262343559521
141,na,86.34221209394971
142,na,199.9262343559521
143,na,0
144,na,199.9262343559521
145,na,199.9262343559521
146,e,199.9262343559521
147,e,199.9262343559521
148,na,199.9262343559521
149,e,199.9262343559521
150,na,199.9262343559521
151,e,199.9262343559521
152,na,199.9262343559521
153,na,37.22953354949652
154,na,4.169364281920806
155,na,199.9262343559521
156,na,105.53700061049129
157,na,199.9262343559521
158,na,199.9262343559521
159,e,199.9262343559521
160,e,199.9262343559521
161,na,42.52901964924604
162,na,199.9262343559521
163,na,199.9262343559521
164,na,199.9262343559521
165,na,199.9262343559521
166,e,199.9262343559521
167,na,79.79234409438627
168,e,199.9262343559521
169,na,199.9262343559521
170,e,199.9262343559521
171,na,199.9262343559521
172,na,199.9262343559521
173,na,199.9262343559521
174,na,60.12509040859915
175,na,49.33252189848705
176,na,199.9262343559521
177,na,50.388206192684606
178,e,199.9262343559521
179,na,199.9262343559521
180,na,199.9262343559521
181,na,61.06646166471389
182,na,57.59686834630321
183,na,199.9262343559521
184,na,199.9262343559521
185,e,199.9262343559521
186,na,106.23667631697413
187,e,42.13429082590455
188,na,199.9262343559521
189,na,57.40462366321155
190,na,199.9262343559521
191,e,199.9262343559521
192,na,29.735380571540666
193,na,199.9262343559521
194,na,199.9262343559521
195,e,199.9262343559521
196,na,199.9262343559521
197,na,199.9262343559521
198,na,199.9262343559521
199,e,199.9262343559521
200,na,79.06488323174503
201,na,199.9262343559521
202,e,199.9262343559521
203,na,199.9262343559521
204,na,199.9262343559521
205,na,119.7468458919383
206,e,199.9262343559521
207,na,79.06102158291733
208,na,102.66882234341512
209,na,8.263609825031597
210,na,199.9262343559521
211,na,199.9262343559521
212,na,199.9262343559521
213,na,199.9262343559521
214,e,199.9262343559521
215,na,199.9262343559521
216,na,199.9262343559521
217,na,199.9262343559521
218,na,199.9262343559521
219,na,199.9262343559521
220,na,199.9262343559521
221,na,199.9262343559521
222,na,199.9262343559521
223,na,30.051504333159194
224,na,199.9262343559521
225,na,199.9262343559521
226,e,199.9262343559521
227,na,52.65392926897836
228,na,17.183818827713345
229,na,199.9262343559521
230,na,2.1333534123300857
231,e,199.9262343559521
232,e,199.9262343559521
233,na,31.78469444648582
234,na,86.74191205391185
235,na,199.9262343559521
236,e,199.9262343559521
237,na,199.9262343559521
238,na,199.9262343559521
239,na,75.02180207559599
240,e,42.30839896663456
241,na,17.26839894639451
242,e,199.9262343559521
243,na,199.9262343559521
244,na,199.9262343559521
245,na,199.9262343559521
246,na,199.9262343559521
247,na,142.00897530001345
248,na,199.9262343559521
249,e,199.9262343559521
250,na,52.03069190676557
251,e,199.9262343559521
252,na,39.54432762577314
253,na,128.56278528348267
254,na,26.392959714299632
255,na,199.9262343559521
256,na,65.37882437325501
257,na,199.9262343559521
258,na,199.9262343559521
259,na,55.016023360882556
260,na,88.51321995336792
261,e,199.9262343559521
262,na,199.9262343559521
263,na,199.9262343559521
264,na,81.11113972559312
265,na,199.9262343559521
266,na,199.9262343559521
267,na,199.9262343559521
268,e,199.9262343559521
269,na,199.9262343559521
270,na,14.428350220442491
271,e,199.9262343559521
272,e,199.9262343559521
273,na,199.9262343559521
274,na,199.9262343559521
275,na,199.9262343559521
276,na,74.63750096644632
277,na,149.5262055574209
278,na,199.9262343559521
279,na,199.9262343559521
280,na,49.98333396671257
281,na,153.1476832431854
282,na,199.9262343559521
283,na,199.9262343559521
284,na,199.9262343559521
285,na,199.9262343559521
286,e,199.9262343559521
287,na,199.9262343559521
288,na,199.9262343559521
289,na,199.9262343559521
290,na,67.67063269158587
291,na,199.9262343559521
292,na,52.196668300624765
