node, assignment, time2inf_trt, time2inf_con
0,na,0,0
1,na,0,0
2,na,0,0
3,na,0,0
4,na,54.876918138882424,42.330065447155526
5,na,26.25123252034229,45.26958134424871
6,na,48.50305053462894,53.35570589795558
7,na,30.905920960427633,76.4191568240593
8,e,60.805101710507984,21.882789771016853
9,na,73.0280133706392,55.64106690847882
10,e,66.60977379902063,46.84558119269309
11,na,36.58565864942824,31.19476622826048
12,na,24.490747359729212,63.93995428878369
13,na,25.90963231088078,50.98968185706284
14,na,30.967558548251684,35.6473774854556
15,na,43.26712227467732,28.569546179815077
16,e,40.59856934485243,37.94123873305712
17,na,24.920454528642992,50.12071556562574
18,na,30.046972463097724,37.84575811708481
19,na,47.22731806934031,37.27563692183652
20,e,57.43536495221852,48.175640106148165
21,na,40.352384642000246,46.49649841952775
22,e,8.031308054725079,44.303399777887634
23,na,58.04726216947086,38.63443391460297
24,na,33.67358614135801,43.5609675908051
25,na,47.699645814861924,31.85790261032657
26,na,46.60199822639031,33.884043973584824
27,na,150.27975834712254,128.62879962674256
28,na,39.44963391865974,33.614967732630106
29,na,57.832629002812844,41.57795392164065
30,na,150.27975834712254,75.53654250494374
31,na,48.37858765411581,56.55537711881863
32,na,37.943048219433884,47.7843012671468
33,na,26.37291766960011,44.30846969133447
34,na,57.99791666574368,65.92233314124412
35,na,5.067735307273356,53.81610350640397
36,na,150.27975834712254,128.62879962674256
37,na,14.696967250619316,26.805603472200893
38,e,150.27975834712254,63.59332843306327
39,na,23.346286221487112,51.48466969829618
40,na,24.336778151136738,22.14137839861816
41,na,13.294850505527517,37.82134205760576
42,na,41.70912742078691,49.75676308149871
43,na,45.81161655037163,59.54230952074585
44,na,2.5762240782783907,36.34555678882689
45,na,26.781706458223614,24.72329476443213
46,e,28.939209593527107,46.663208060588474
47,na,54.81013565005576,39.06355000135548
48,e,29.882183410499145,52.401980817770045
49,na,46.41379439970354,61.9899622560251
50,na,43.054320692226355,46.19002412482315
51,e,12.442274468343827,45.68084972606785
52,na,30.170822860011008,50.50351492518025
53,na,51.26771553344618,30.991457188266963
54,na,30.770606885178974,73.63153766446774
55,na,34.87315787692121,65.41754218506561
56,na,5.367355837720234,50.51548779351165
57,na,17.58871483671473,56.45664093723634
58,e,46.83656904768856,40.572379967734584
59,na,36.8429382117567,35.475798996085445
60,na,60.36298113344018,61.27838011417158
61,na,14.93032858762631,61.22782261409691
62,na,41.36027565448348,22.56608386894503
63,na,133.1875921920238,9.51642671442076
64,e,150.27975834712254,47.960126969444744
65,na,150.27975834712254,100.11918080323554
66,na,62.27952254250072,18.629362726435783
67,e,50.10259643196041,28.522096412516785
68,e,44.88941827894724,29.502137523046404
69,na,45.18222802657831,50.73597050734803
70,na,42.21497196383108,21.709929189910156
71,na,59.27911342073939,50.45633869038126
72,na,24.2603795030658,35.03824631415477
73,na,36.01630028236637,14.786039978076719
74,na,31.195757578622683,42.4902777042311
75,e,150.27975834712254,47.980596585646175
76,e,46.2381883566564,31.525956296275297
