node, assignment, time2inf_trt, time2inf_con,
0,na,0,0
1,na,156.1727922408954,166.12241809289532
2,na,0,0
3,na,156.1727922408954,166.12241809289532
4,e,156.1727922408954,49.32224664747288
5,na,42.22635077867452,166.12241809289532
6,na,95.64176399563577,166.12241809289532
7,na,105.94806266440442,32.67758798330687
8,na,26.01451172370696,9.214719651540102
9,e,156.1727922408954,166.12241809289532
10,na,22.475606691307128,47.67388124457926
11,na,156.1727922408954,166.12241809289532
12,na,156.1727922408954,166.12241809289532
13,na,156.1727922408954,19.733701916326346
14,na,30.699779738239855,39.07618874529943
15,na,156.1727922408954,166.12241809289532
16,na,57.085885365607254,62.94005894620816
17,na,156.1727922408954,83.45060060175017
18,e,42.15034467123818,37.08677910852926
19,e,56.51720665848374,70.14645252713201
20,na,16.059397015178586,53.429174816506425
21,na,20.848638021467007,60.392918908193934
22,e,156.1727922408954,166.12241809289532
23,na,156.1727922408954,56.78204727747231
24,na,156.1727922408954,166.12241809289532
25,na,156.1727922408954,166.12241809289532
26,na,156.1727922408954,166.12241809289532
27,na,51.965324373449505,36.78581577817251
28,na,156.1727922408954,56.95084839725688
29,e,156.1727922408954,33.434375502826924
30,na,156.1727922408954,166.12241809289532
31,na,156.1727922408954,166.12241809289532
32,na,80.4637556560668,71.23159624496807
33,na,45.12361381508575,34.58194587854889
34,na,156.1727922408954,166.12241809289532
35,na,156.1727922408954,59.810002587222655
36,na,156.1727922408954,95.529490049608
37,na,39.35784236111461,23.39073007107567
38,na,156.1727922408954,166.12241809289532
39,na,55.84390538038338,47.6012960822658
40,na,156.1727922408954,52.31606408713029
41,na,65.72589546610229,68.22418277333945
42,na,73.40849881048494,71.5702033653629
43,na,156.1727922408954,166.12241809289532
44,na,65.41144168667161,36.81552644709076
45,na,156.1727922408954,100.22076657836259
46,e,156.1727922408954,166.12241809289532
47,na,156.1727922408954,65.2514070698255
48,na,3.0759058519203397,22.375321100707243
49,na,60.70483613971258,28.356332271149846
50,na,57.30915379887489,52.76318919451313
51,na,156.1727922408954,85.91532594412966
52,na,51.1562436638201,24.6128334961703
53,e,68.06964505738921,166.12241809289532
54,na,21.667772394278103,29.663967755011818
55,e,156.1727922408954,79.98342320635277
56,na,67.60527271203705,42.31195673751944
57,na,76.32534000506178,71.01731291167222
58,na,38.16676210691436,166.12241809289532
59,na,19.698623319560493,56.10155107774153
60,na,156.1727922408954,77.21698344259197
61,na,101.97755478941943,91.89578766663507
62,na,156.1727922408954,166.12241809289532
63,na,29.09448627996646,96.53594870329398
64,na,57.851664110302075,166.12241809289532
65,na,31.823502865197913,34.356795415712625
