node, assignment, time2inf_trt
0,ne_ni,1000
1,ne_i,1000
2,ne_ni,28.86140248427594
3,ne_ni,56.06713177882361
4,ne_ni,32.418792727416104
5,ne_i,1000
6,ne_ni,1000
7,ne_ni,1000
8,e,1000
9,ne_ni,89.8646952470222
10,ne_ni,104.01348155128593
11,ne_ni,73.28279202366463
12,ne_i,1000
13,ne_i,1000
14,ne_ni,45.256271280745835
15,ne_ni,22.51907151759253
16,ne_ni,126.03372935741822
17,ne_ni,42.56307384062862
18,ne_ni,1000
19,ne_ni,1000
20,ne_ni,1000
21,ne_ni,21.865315463778714
22,ne_ni,1000
23,ne_ni,47.95970984696888
24,ne_ni,93.9939313467701
25,e,1000
26,ne_ni,99.96541734766609
27,ne_ni,80.95327607660958
28,ne_ni,102.69638068973342
29,ne_ni,65.32906282621566
30,ne_ni,51.87739476533794
31,ne_i,1000
32,ne_ni,126.78171444548292
33,ne_ni,83.1967232561276
34,e,1000
35,ne_i,1000
36,ne_ni,77.79694444732078
37,ne_ni,68.59427763302853
38,ne_ni,1000
39,ne_ni,50.981643053404696
40,ne_ni,1000
41,ne_ni,1000
42,ne_ni,1000
43,ne_ni,92.75083039414953
44,ne_ni,90.99813602724151
45,ne_ni,69.63762710097052
46,ne_ni,68.12027743468549
47,ne_ni,41.73874145808
48,ne_ni,1000
49,ne_i,81.16143109870349
50,e,1000
51,e,1000
52,ne_ni,1000
53,ne_ni,35.68979874396311
54,ne_ni,61.23178050552839
55,ne_i,92.1792173458264
56,ne_ni,61.90591031583095
57,ne_ni,1000
58,ne_ni,59.3100637935226
59,ne_ni,1000
60,ne_i,1000
61,ne_ni,84.37729577750102
62,ne_ni,61.83138647708249
63,ne_ni,101.16751075027703
64,ne_ni,32.60920905145066
65,ne_ni,72.30126695068432
66,ne_ni,98.56974925632923
67,ne_ni,1000
68,ne_ni,72.34773953702424
69,ne_ni,12.383040507941931
70,ne_ni,36.53928042169359
71,ne_ni,1000
72,ne_ni,112.64134443719946
73,ne_ni,80.92579730338541
74,ne_ni,54.48593788206958
75,ne_ni,1000
76,ne_ni,69.67770684302016
77,ne_i,1000
78,ne_ni,88.47432615535894
79,ne_ni,86.54180465935025
80,ne_ni,50.05185828490724
81,ne_ni,74.16913772365321
82,ne_ni,1000
83,ne_ni,79.0015528676134
84,ne_ni,1000
85,ne_ni,50.37748573176839
86,ne_ni,99.55791400848946
87,ne_ni,100.25902995212373
88,e,1000
89,ne_ni,130.6663984660334
90,ne_ni,1000
91,ne_ni,79.35555932134827
92,ne_ni,49.81017462874732
93,ne_i,139.74553808609593
94,ne_ni,108.62530339594674
95,ne_i,1000
96,ne_ni,1000
97,ne_ni,65.12771785778726
98,ne_ni,108.96164435803375
99,ne_ni,80.55141770153925
100,ne_ni,1000
101,ne_ni,88.7352056341874
102,ne_ni,41.15602139318034
103,ne_i,1000
104,ne_i,1000
105,ne_ni,53.593126889989264
106,ne_ni,1000
107,ne_ni,32.04536144594568
108,ne_ni,1000
109,ne_ni,34.00009818827674
110,ne_ni,1000
111,ne_i,1000
112,ne_ni,100.05510740136714
113,ne_ni,83.12841944469183
114,ne_i,135.0963389909134
115,ne_ni,62.39608621488246
116,ne_ni,126.64250222564982
117,ne_ni,131.703652144988
118,ne_ni,103.94650670449796
119,ne_ni,1000
120,ne_ni,66.02682763859497
121,ne_ni,110.09165986627409
122,ne_ni,86.3653575883079
123,ne_ni,101.89526982842173
124,ne_ni,60.07141675559298
125,ne_ni,80.97462196236356
126,ne_ni,21.49360172943181
127,ne_ni,1000
128,ne_ni,56.92815375245951
129,ne_i,102.44892219594696
130,ne_ni,112.39400183408
131,ne_i,1000
132,ne_i,1000
133,ne_ni,52.5039451078396
134,ne_ni,83.13611642753793
135,ne_ni,26.716429505958295
136,ne_ni,1000
137,ne_ni,21.119159609394593
138,ne_ni,54.67435771499595
139,ne_ni,78.35945944021954
140,ne_ni,97.55189971568953
141,ne_ni,35.46903716276744
142,ne_ni,107.27465341907218
143,ne_ni,89.7416114742524
144,ne_ni,1000
145,ne_ni,1000
146,ne_ni,1000
147,ne_ni,72.89961347898011
148,ne_ni,27.916865414818375
149,ne_ni,99.56342463606676
150,ne_ni,55.10941062406576
151,ne_ni,45.34315870236803
152,ne_ni,1000
153,ne_ni,146.89452160583156
154,ne_i,1000
155,ne_ni,1000
156,ne_ni,1000
157,ne_ni,44.83754864300225
158,ne_ni,58.11858707103204
159,ne_i,1000
160,ne_ni,1000
161,ne_ni,101.38734967542817
162,ne_i,1000
163,ne_ni,95.84427549329374
164,ne_ni,1000
165,ne_ni,77.55998054359593
166,ne_ni,49.52618371860139
167,e,1000
168,ne_ni,70.43862231846806
169,e,82.71760929837083
170,ne_ni,47.05218607778734
171,ne_ni,103.03227387778048
172,ne_i,103.32172602303292
173,ne_i,1000
174,ne_ni,1000
175,ne_ni,1000
176,ne_ni,1000
177,ne_ni,1000
178,ne_ni,64.61212660811435
179,ne_ni,100.29148145544073
180,ne_ni,31.533112788897938
181,ne_ni,1000
182,ne_ni,98.56482207623354
183,ne_ni,101.1872284074582
184,ne_ni,1000
185,ne_ni,1000
186,ne_ni,65.6806271719517
187,ne_ni,46.87294609163128
188,ne_ni,74.53792029268665
189,ne_ni,117.31901033524272
190,ne_ni,66.58808694657837
191,ne_ni,97.96712475330138
192,e,110.30472008542797
193,ne_ni,1000
194,ne_i,144.1697024374228
195,ne_ni,77.39082371942258
196,ne_ni,1000
197,ne_ni,87.91991217759181
198,ne_ni,81.83386651721895
199,ne_i,114.70265074646973
200,ne_ni,55.256189394078234
201,ne_ni,1000
202,ne_ni,11.335436185583378
203,ne_ni,50.0250761579552
204,ne_ni,103.00092709252552
205,ne_ni,1000
206,ne_i,1000
207,ne_ni,94.78538116741693
208,ne_ni,69.16116878346007
209,ne_ni,1000
210,ne_ni,1000
211,ne_ni,1000
212,ne_ni,84.97528128566543
213,ne_ni,48.871268024426286
214,ne_ni,54.44403136225999
215,ne_ni,84.96045956543527
216,ne_ni,53.087860403397045
217,ne_i,1000
218,ne_ni,1000
219,ne_ni,47.6931535312432
220,ne_i,1000
221,ne_ni,78.18708930882798
222,ne_ni,42.14477609492242
223,ne_ni,93.65108473022315
224,ne_ni,1000
225,ne_ni,47.492594799740786
226,ne_ni,61.26023213006887
227,ne_i,1000
228,ne_ni,147.92973028679782
229,ne_ni,45.63573823872265
230,ne_ni,1000
231,ne_ni,80.5900940978394
232,ne_ni,56.66308526857868
233,ne_i,1000
234,ne_ni,92.47205666487909
235,ne_i,1000
236,ne_ni,1000
237,ne_ni,95.8947377942808
238,e,1000
239,ne_ni,31.061295122411074
240,ne_ni,1000
241,ne_ni,83.72744957492546
242,ne_ni,1000
243,ne_ni,119.38958349610564
244,ne_ni,61.30769782595725
245,ne_i,1000
246,ne_i,1000
247,ne_ni,109.28477389380129
248,e,1000
249,ne_i,1000
250,e,1000
251,ne_ni,86.69276446131052
252,ne_ni,53.89125342317
253,ne_ni,118.13055922673715
254,ne_i,1000
255,ne_i,1000
256,e,107.41585253254281
257,ne_ni,1000
258,ne_ni,69.13948075370398
259,ne_ni,63.912177006414055
260,ne_ni,58.229251807866575
261,ne_ni,1000
262,ne_ni,18.029998683642617
263,ne_ni,91.00967727677426
264,ne_ni,46.09821094745935
265,ne_ni,39.961610636593335
266,ne_ni,1000
267,ne_ni,58.33970781714112
268,ne_i,1000
269,ne_i,93.17570317322419
270,ne_ni,1000
271,ne_ni,69.20711769161726
272,ne_ni,1000
273,ne_ni,1000
274,ne_ni,97.78177583131325
275,ne_ni,107.70521728755264
276,ne_ni,147.39475291654625
277,ne_ni,112.56576532098748
278,ne_ni,1000
279,ne_ni,97.01993461871338
280,ne_ni,1000
281,e,21.80993935587552
282,ne_ni,41.96354669263289
283,ne_ni,105.19222185641209
284,ne_ni,108.79256182671337
285,ne_ni,53.43889750817867
286,ne_i,139.88212391445964
287,ne_i,126.22793334928782
288,ne_i,1000
289,ne_ni,84.4449688103208
290,ne_ni,1000
291,ne_ni,47.7553298971999
292,ne_ni,47.211695778680564
293,ne_ni,1000
294,ne_ni,36.04198984202023
295,ne_ni,1000
296,ne_ni,51.58383800324246
297,ne_ni,1000
298,ne_ni,69.0227545626082
299,ne_ni,1000
300,ne_ni,1000
301,ne_ni,30.80831626339079
302,ne_i,1000
303,ne_ni,1000
304,ne_ni,1000
305,ne_ni,124.76746358129542
306,ne_ni,1000
307,ne_ni,72.0646908205655
308,ne_ni,54.782231560953974
309,ne_ni,9.578834140346206
310,ne_ni,107.25077644330375
311,ne_i,1000
312,ne_ni,1000
313,ne_ni,70.3073807907793
314,ne_ni,145.2408001647854
315,ne_ni,62.57061869277838
316,ne_ni,1000
317,ne_ni,1000
318,ne_i,1000
319,ne_ni,71.01962073022864
320,ne_ni,1000
321,ne_ni,1000
322,ne_ni,119.3750294558806
323,ne_ni,1000
324,ne_ni,1000
325,ne_ni,1000
326,ne_ni,1000
327,ne_ni,131.42925997771366
328,ne_ni,49.04047874458526
329,ne_i,1000
330,ne_ni,128.3884950938965
331,e,1000
332,ne_ni,124.89973802437437
333,ne_ni,53.115384496838786
334,ne_ni,53.36158993199827
335,ne_i,1000
336,ne_ni,70.66093086889843
337,ne_ni,1000
338,ne_ni,1000
339,ne_ni,1000
340,e,1000
341,ne_ni,70.99776667582903
342,ne_ni,84.54338797689643
343,ne_i,62.78914430796803
344,ne_i,1000
345,ne_ni,65.11462111115479
346,ne_ni,1000
347,e,1000
348,ne_ni,1000
349,ne_ni,43.058133746864286
350,ne_ni,65.27158011218984
351,ne_i,1000
352,ne_ni,1000
353,ne_ni,1000
354,ne_ni,105.49641478579217
355,ne_ni,108.4401741766741
356,e,1000
357,e,1000
358,ne_ni,34.11534157283649
359,ne_ni,1000
360,ne_ni,48.647349019798554
361,ne_ni,44.0498540100846
362,ne_ni,69.69533220961918
363,ne_ni,1000
364,ne_i,1000
365,ne_i,1000
366,ne_ni,1000
367,ne_ni,77.08456359373928
368,ne_ni,75.66958205135985
369,ne_ni,141.84707185257963
370,ne_ni,1000
371,ne_ni,58.09694091895122
372,ne_ni,45.889791424532774
373,ne_ni,1000
374,ne_ni,92.87567207662613
375,ne_i,1000
376,ne_ni,94.59717228337371
377,ne_ni,71.65084165823735
378,ne_ni,1000
379,ne_ni,104.2560465333684
380,ne_ni,102.4405346929534
381,ne_ni,63.033348251400554
382,ne_ni,60.113334836289766
383,ne_ni,110.02808040800355
384,ne_ni,141.24832665073305
385,ne_ni,1000
386,ne_ni,56.914179281907494
387,ne_ni,79.76296844353236
388,ne_ni,23.609477804293974
389,ne_i,1000
390,ne_ni,81.607125133948
391,ne_i,1000
392,ne_ni,1000
393,ne_ni,1000
394,ne_ni,1000
395,ne_ni,1000
396,ne_ni,19.74036426400786
397,ne_ni,76.99351740485226
398,ne_i,1000
399,ne_ni,35.307745787346065
400,ne_ni,44.356223576080154
401,ne_ni,92.0567478061819
402,e,1000
403,ne_ni,73.67485525184577
404,ne_ni,64.9146498524697
405,ne_i,1000
406,ne_ni,24.179764007891805
407,ne_ni,69.53485003980113
408,ne_i,1000
409,ne_ni,1000
410,e,1000
411,ne_i,1000
412,ne_ni,89.14905584534932
413,ne_ni,68.67708057509353
414,ne_ni,46.447486717415046
415,ne_ni,1000
416,ne_ni,1000
417,ne_ni,138.32937400397756
418,ne_ni,89.79425722692132
419,ne_ni,1000
420,ne_ni,89.71186875929797
421,ne_ni,38.15292124071275
422,ne_ni,1000
423,ne_ni,60.982284741603166
424,e,1000
425,ne_ni,75.41099747342984
426,ne_ni,108.72000148695732
427,ne_ni,36.02507067003897
428,ne_ni,93.04099015235313
429,ne_ni,13.300825610326076
430,ne_ni,1000
431,ne_ni,1000
432,ne_ni,62.51835908796458
433,ne_ni,66.42622529587602
434,ne_ni,102.81509455917227
435,ne_ni,81.93333944745159
